trainer_id,trainer_name,hometown,starter_type,starter_species,team_size,team_level_avg,team_level_max,team_avg_iv_total,team_avg_ev_total,type_diversity,trainer_experience,play_hours,strategy_score,wealth,cave_training,safari_zone_visits,dept_store_spending,potions_purchased,revives_used,tm_count,exp_share_used,held_item_count,rare_candy_used,gym_pokemon_center_visits,fishing_attempts,traded_pokemon_count,team_happiness_avg,team_friendship_max,badges,elite_four_attempted,elite_four_wins,champion_defeated,hall_of_fame_time,total_battles_won,total_pokemon_caught,pokedex_completion,patience,natural_talent,dedication,hometown_gym_type,region
530,Janine_5605,Cherrygrove City,Fire,Cyndaquil,4,13.5,19.6,51.1,111.4,5,0.1,132,43.1,3,0,4,895,12,1,1,0,3,1,23,6,2,176.0,206.2,2,0,0,0,,57,32,12.7,79.8,14.69,10.51,None,Johto
531,Surge_4991,Olivine City,Fire,Cyndaquil,2,35.7,45.0,46.8,128.8,2,2.6,405,71.9,1,0,5,487,45,6,6,0,2,2,50,9,2,184.1,200.7,5,0,0,0,,82,82,32.7,93.31,44.58,70.55,Steel,Johto
532,Misty_1416,Ecruteak City,Fire,Cyndaquil,6,10.2,10.3,72.5,185.4,1,0.9,130,59.4,3,1,6,1463,20,1,3,1,1,0,19,5,1,165.6,176.6,2,0,0,0,,73,32,12.7,35.16,89.43,10.66,Ghost,Johto
533,Dario_6970,New Bark Town,Water,Totodile,6,23.7,31.7,64.6,156.7,2,1.1,376,50.2,2,0,0,432,43,5,8,1,0,0,37,5,1,146.4,156.2,2,0,0,0,,54,39,15.5,27.86,41.75,67.57,None,Johto
534,Giovanni_5457,Ecruteak City,Grass,Chikorita,5,22.3,44.9,63.6,178.5,4,0.9,268,72.2,1,0,6,651,38,8,12,0,1,0,25,9,2,164.7,165.7,4,0,0,0,,76,37,14.7,86.1,97.69,47.0,Ghost,Johto
535,Crystal_6418,Goldenrod City,Water,Totodile,3,21.9,27.6,66.8,275.8,3,0.1,437,42.0,1,1,4,519,41,13,8,0,1,1,41,8,1,143.7,147.1,1,0,0,0,,39,54,21.5,65.34,24.04,75.56,Normal,Johto
536,Todd_7650,Goldenrod City,Fire,Cyndaquil,5,39.4,56.5,50.4,208.2,2,4.0,176,33.5,3,1,4,912,24,1,3,1,3,1,31,7,1,180.8,197.5,2,0,0,0,,87,41,16.3,58.42,23.16,22.95,Normal,Johto
537,Casey_6781,New Bark Town,Grass,Chikorita,4,40.2,50.1,37.9,194.3,4,6.6,469,60.6,2,1,7,1522,48,9,10,1,2,1,55,6,2,192.4,197.4,6,0,0,0,,146,80,31.9,100.0,13.81,73.48,None,Johto
538,James_9812,New Bark Town,Grass,Chikorita,4,20.2,23.9,53.2,180.9,1,1.3,153,48.6,3,1,2,1588,18,4,2,1,0,0,14,3,1,122.9,128.4,2,0,0,0,,39,19,7.6,49.66,36.39,11.4,None,Johto
539,Blaine_8916,Azalea Town,Fire,Cyndaquil,6,30.4,38.2,59.1,227.4,1,0.0,382,52.8,3,1,4,1460,51,9,6,0,1,0,42,9,0,182.9,186.7,2,0,0,0,,75,41,16.3,81.42,55.13,81.34,Bug,Johto
540,Tracey_7451,Azalea Town,Grass,Chikorita,5,23.0,27.0,60.4,240.9,1,0.6,552,56.9,1,1,9,890,54,15,7,0,2,1,46,9,0,186.9,190.0,2,0,0,0,,70,70,27.9,75.67,72.6,92.34,Bug,Johto
541,Dario_7575,Cherrygrove City,Fire,Cyndaquil,5,44.0,49.3,79.7,123.2,1,5.0,339,71.8,2,0,1,1474,29,8,5,0,0,0,32,6,1,117.1,135.2,5,0,0,0,,125,38,15.1,33.06,93.98,42.32,None,Johto
542,Dario_9066,Ecruteak City,Water,Totodile,5,33.2,33.9,75.0,221.8,4,4.8,310,50.9,1,1,7,772,38,7,11,0,1,0,34,10,2,163.2,171.8,4,0,0,0,,108,47,18.7,61.81,87.65,53.36,Ghost,Johto
543,Whitney_9693,Ecruteak City,Water,Totodile,3,14.4,17.4,58.9,128.9,5,1.1,260,55.1,2,0,4,894,27,4,6,0,3,0,31,7,2,166.3,195.0,2,0,0,0,,87,35,13.9,99.49,36.26,44.54,Ghost,Johto
544,Janine_7671,Blackthorn City,Fire,Cyndaquil,4,32.7,37.7,70.3,125.2,3,3.7,262,79.0,2,0,6,703,17,6,7,1,2,0,23,6,0,110.8,112.6,6,0,0,0,,88,34,13.5,70.45,82.17,32.51,Dragon,Johto
545,Koga_9289,Olivine City,Fire,Cyndaquil,1,31.0,33.8,49.3,139.6,1,1.3,416,48.7,3,0,4,1482,46,8,2,0,0,1,37,8,2,129.5,136.2,2,0,0,0,,122,48,19.1,51.58,11.98,85.37,Steel,Johto
546,Lara_1601,Ecruteak City,Grass,Chikorita,2,27.4,33.2,45.7,163.4,1,0.4,377,58.7,1,0,4,504,51,14,3,0,0,1,46,9,1,180.5,190.2,2,0,0,0,,42,54,21.5,97.73,12.89,70.68,Ghost,Johto
547,Agatha_4089,Violet City,Grass,Chikorita,4,37.3,42.9,87.8,228.6,4,3.1,537,58.1,2,1,1,1468,61,10,8,0,2,1,41,5,1,129.9,139.0,4,0,0,0,,120,49,19.5,21.42,91.6,90.76,Flying,Johto
548,Chuck_3220,Goldenrod City,Grass,Chikorita,3,19.1,21.6,58.6,227.7,1,0.3,411,42.0,2,1,1,932,43,10,8,0,4,0,51,6,1,136.0,136.8,2,0,0,0,,52,49,19.5,20.71,23.94,64.83,Normal,Johto
549,Jessie_5321,Mahogany Town,Grass,Chikorita,6,22.7,37.7,51.7,73.8,2,0.4,81,55.1,3,0,2,1453,12,2,4,0,3,0,19,5,2,201.6,212.4,2,0,0,0,,71,20,8.0,76.23,24.35,16.99,Ice,Johto
550,Sabrina_2457,Ecruteak City,Grass,Chikorita,3,37.7,43.0,77.6,194.9,3,2.2,508,86.2,3,0,7,1436,57,9,8,0,1,0,47,5,1,173.2,179.8,6,0,0,0,,118,72,28.7,100.0,96.89,84.09,Ghost,Johto
551,Stella_9829,Cherrygrove City,Grass,Chikorita,3,28.3,28.4,50.9,189.0,1,4.2,276,28.7,3,1,5,1554,26,9,2,0,0,0,28,5,2,131.0,133.6,1,0,0,0,,93,43,17.1,48.05,29.98,37.21,None,Johto
552,Chuck_8419,Cherrygrove City,Fire,Cyndaquil,6,32.0,38.6,65.7,126.2,6,1.8,419,63.6,3,0,3,1395,49,7,5,0,0,2,47,9,4,156.3,178.8,6,0,0,0,,107,28,11.2,46.21,61.21,74.86,None,Johto
553,AJ_2271,Violet City,Water,Totodile,6,46.1,48.2,80.7,115.6,1,6.8,255,60.9,3,0,0,1215,32,9,3,0,2,0,24,6,0,166.3,185.2,5,0,0,0,,100,27,10.8,24.94,81.66,29.99,Flying,Johto
554,Koji_2553,Cherrygrove City,Grass,Chikorita,6,26.7,31.3,79.7,100.8,1,0.3,89,61.0,3,0,6,1246,20,4,6,0,0,1,17,3,2,155.7,174.7,3,0,0,0,,135,35,13.9,71.4,94.87,17.2,None,Johto
555,Koga_8315,Azalea Town,Grass,Chikorita,5,51.1,68.6,72.4,200.5,2,11.7,301,72.9,3,1,3,1193,22,3,5,0,1,0,28,4,4,143.3,157.7,5,0,0,0,,163,67,26.7,64.37,60.98,16.86,Bug,Johto
556,Green_2642,Olivine City,Water,Totodile,6,31.2,35.5,73.9,171.3,3,0.3,341,73.1,1,0,6,545,28,13,7,0,1,0,25,8,1,181.0,195.8,5,0,0,0,,71,51,20.3,96.15,78.84,64.15,Steel,Johto
557,Misty_5895,Goldenrod City,Water,Totodile,6,71.6,76.5,59.0,233.5,4,15.0,411,66.3,4,1,3,1719,38,11,11,1,4,0,39,10,0,162.4,172.4,8,1,1,1,426.0,166,57,22.7,43.5,32.96,62.45,Normal,Johto
558,Bruno_8780,Cherrygrove City,Fire,Cyndaquil,6,30.9,54.5,52.4,256.9,2,1.9,532,78.2,3,1,7,1633,55,12,8,0,5,0,48,9,0,177.6,178.8,6,0,0,0,,91,71,28.3,100.0,37.43,96.47,None,Johto
559,Silver_2968,Violet City,Grass,Chikorita,5,25.5,26.5,75.8,154.9,3,0.8,321,74.4,3,0,7,1067,46,8,5,1,3,0,40,5,1,141.0,148.0,6,0,0,0,,135,60,23.9,53.97,97.91,49.8,Flying,Johto
560,Jessie_6327,Cianwood City,Fire,Cyndaquil,5,29.2,34.3,70.0,240.9,3,2.6,408,65.4,3,1,3,1679,44,13,8,1,0,0,46,10,0,178.6,189.6,5,0,0,0,,75,36,14.3,43.04,81.23,65.7,Fighting,Johto
561,Bruno_2329,Blackthorn City,Fire,Cyndaquil,6,32.5,54.7,79.7,231.6,6,0.4,402,68.5,2,1,9,777,48,9,8,1,1,1,24,7,1,178.5,206.1,7,0,0,0,,65,66,26.3,99.44,89.93,72.96,Dragon,Johto
562,Duplica_5811,Ecruteak City,Fire,Cyndaquil,4,30.7,35.0,74.5,111.8,6,1.2,77,75.9,3,0,6,1106,8,5,4,0,4,4,12,10,4,183.8,184.9,6,0,0,0,,110,26,10.4,86.52,54.95,10.27,Ghost,Johto
563,Agatha_2888,Violet City,Fire,Cyndaquil,6,31.9,37.6,58.3,50.7,2,3.9,142,64.5,3,0,2,1513,6,2,6,0,3,1,20,6,2,145.6,146.8,5,0,0,0,,72,14,5.6,36.86,55.58,11.13,Flying,Johto
564,Clair_7285,Azalea Town,Fire,Cyndaquil,6,54.6,56.1,74.6,174.9,1,11.0,279,58.0,2,0,3,1009,25,5,7,0,1,1,28,1,2,141.9,148.7,5,0,0,0,,166,44,17.5,24.28,85.22,27.64,Bug,Johto
565,Lara_4176,Cianwood City,Grass,Chikorita,5,53.2,53.6,45.4,209.9,4,12.3,353,62.4,3,1,4,1163,28,14,9,0,2,0,42,6,5,170.1,184.5,5,0,0,0,,168,38,15.1,83.34,13.59,49.31,Fighting,Johto
566,Richie_1344,Goldenrod City,Grass,Chikorita,5,20.4,25.6,54.8,211.2,1,0.2,251,50.4,2,1,6,499,37,9,6,0,4,0,36,9,4,173.0,185.8,2,0,0,0,,25,50,19.9,78.27,20.73,38.77,Normal,Johto
567,Samurai_6192,Ecruteak City,Water,Totodile,5,22.1,28.1,46.2,178.7,6,1.0,137,62.8,1,1,6,171,8,5,0,0,2,0,21,8,0,151.2,166.7,4,0,0,0,,62,22,8.8,63.49,9.28,22.46,Ghost,Johto
568,Yellow_4478,Mahogany Town,Fire,Cyndaquil,6,20.9,21.6,62.4,235.2,3,0.3,143,51.8,2,1,7,648,27,3,7,1,1,0,17,3,1,148.7,159.7,3,0,0,0,,82,39,15.5,58.08,52.4,19.79,Ice,Johto
569,Bill_2270,Blackthorn City,Fire,Cyndaquil,6,65.5,68.7,61.3,210.4,2,13.0,395,69.3,2,1,3,1190,47,7,5,0,3,1,32,4,3,141.6,150.9,7,0,0,0,,123,31,12.4,28.57,73.87,47.53,Dragon,Johto
570,Gold_3091,Mahogany Town,Fire,Cyndaquil,2,24.6,34.6,74.9,92.9,2,1.3,145,59.8,3,0,2,1529,30,4,2,0,0,0,14,8,0,153.2,164.4,4,0,0,0,,62,27,10.8,45.8,82.79,32.8,Ice,Johto
571,Casey_7215,Azalea Town,Water,Totodile,1,25.7,26.0,57.5,164.7,2,0.8,317,47.0,3,0,3,1477,50,11,0,0,0,0,34,11,3,128.9,139.1,2,0,0,0,,114,41,16.3,36.74,45.76,51.97,Bug,Johto
572,Joe_5372,Blackthorn City,Fire,Cyndaquil,1,19.1,25.7,75.8,149.9,3,1.8,144,68.5,2,0,8,1145,30,4,5,0,1,0,24,8,3,127.9,140.3,4,0,0,0,,90,34,13.5,93.2,82.27,20.79,Dragon,Johto
573,Agatha_5549,Ecruteak City,Water,Totodile,6,31.2,34.6,64.4,224.8,2,2.4,374,72.5,2,1,6,561,31,8,6,0,1,1,31,7,0,161.6,173.6,4,0,0,0,,119,49,19.5,98.47,57.76,61.87,Ghost,Johto
574,Bugsy_7506,Goldenrod City,Grass,Chikorita,5,27.7,29.4,53.7,167.3,2,1.6,344,58.0,3,0,3,1061,42,7,2,0,1,2,38,4,2,158.3,169.6,2,0,0,0,,109,46,18.3,51.55,50.93,68.51,Normal,Johto
575,AJ_3797,Goldenrod City,Water,Totodile,6,33.4,43.4,52.1,117.9,5,1.5,291,55.9,3,0,6,1883,42,5,5,0,2,1,29,4,0,151.0,152.9,5,0,0,0,,86,44,17.5,76.29,31.68,52.0,Normal,Johto
576,Crystal_5255,Olivine City,Grass,Chikorita,5,17.2,19.5,87.7,111.6,2,0.2,158,58.6,3,0,0,1512,32,7,0,0,1,0,22,7,2,156.3,163.7,3,0,0,0,,92,24,9.6,56.04,99.87,23.85,Steel,Johto
577,Surge_7161,Goldenrod City,Grass,Chikorita,3,36.4,37.4,67.1,206.5,1,4.9,315,55.6,3,1,5,1204,33,13,9,0,0,1,38,3,2,160.3,197.6,3,0,0,0,,133,43,17.1,74.77,31.46,43.45,Normal,Johto
578,Koji_2485,Violet City,Fire,Cyndaquil,3,48.8,57.6,72.8,181.4,1,6.2,286,85.0,3,1,3,1554,24,5,8,0,1,1,28,9,1,177.3,189.6,6,0,0,0,,161,39,15.5,99.23,92.61,35.09,Flying,Johto
579,Koji_2077,Ecruteak City,Grass,Chikorita,3,39.5,55.7,88.7,137.6,4,3.7,456,69.1,2,0,6,1051,46,12,14,0,5,1,51,8,2,156.8,169.9,7,0,0,0,,123,68,27.1,26.68,86.66,84.49,Ghost,Johto
580,Tracey_6573,Violet City,Water,Totodile,4,31.2,33.1,51.4,219.7,4,1.6,471,40.8,4,0,3,1308,57,15,4,0,0,2,62,6,1,174.6,177.5,2,0,0,0,,101,47,18.7,38.2,9.93,95.18,Flying,Johto
581,Pryce_3612,Goldenrod City,Fire,Cyndaquil,6,28.2,34.4,81.2,186.2,6,0.1,242,64.6,4,0,9,1584,28,6,8,0,2,0,21,10,1,165.4,175.6,6,0,0,0,,67,55,21.9,76.5,91.63,48.44,Normal,Johto
582,Daisy_3498,Mahogany Town,Water,Totodile,3,19.0,20.0,65.8,161.7,4,1.1,194,31.3,2,1,4,564,25,4,6,0,1,1,19,6,1,139.9,143.8,1,0,0,0,,66,20,8.0,66.36,53.93,24.28,Ice,Johto
583,Duplica_1775,Violet City,Fire,Cyndaquil,5,37.5,57.8,58.6,178.0,2,3.1,338,38.3,1,0,4,646,38,9,9,0,0,0,34,9,3,162.9,196.2,2,0,0,0,,72,55,21.9,48.78,37.16,51.19,Flying,Johto
584,Ash_3892,Azalea Town,Fire,Cyndaquil,4,13.2,13.6,29.5,73.0,5,0.1,174,65.1,3,0,9,1151,31,6,4,0,1,3,31,4,1,159.9,192.8,3,0,0,0,,42,52,20.7,80.89,6.53,37.09,Bug,Johto
585,Blue_2926,Violet City,Water,Totodile,3,20.0,20.6,73.3,54.2,4,0.8,44,74.9,1,0,7,37,14,2,5,0,1,0,9,6,0,166.7,191.1,6,0,0,0,,39,40,15.9,100.0,78.52,15.66,Flying,Johto
586,Aya_3691,Ecruteak City,Grass,Chikorita,6,41.7,55.5,50.3,121.6,1,7.4,241,56.4,2,0,3,663,26,5,5,1,2,1,25,7,1,113.7,124.4,5,0,0,0,,143,38,15.1,51.14,0.26,32.47,Ghost,Johto
587,Gold_9598,Azalea Town,Fire,Cyndaquil,6,28.4,32.1,39.7,233.6,1,0.6,355,47.8,1,1,5,260,44,9,9,0,4,0,33,1,1,146.7,178.7,2,0,0,0,,43,50,19.9,75.32,15.13,58.94,Bug,Johto
588,Gold_8075,Cianwood City,Water,Totodile,1,31.6,32.3,77.4,170.5,5,1.0,359,84.2,3,0,5,749,35,9,5,0,1,0,33,4,2,148.0,151.6,6,0,0,0,,73,52,20.7,100.0,83.19,56.54,Fighting,Johto
589,Agatha_3604,Violet City,Water,Totodile,6,28.2,35.0,56.7,180.0,1,5.7,139,59.0,3,1,4,1269,18,3,0,0,0,0,24,6,2,149.7,172.1,2,0,0,0,,132,24,9.6,35.95,50.8,21.63,Flying,Johto
590,Gary_2816,Mahogany Town,Fire,Cyndaquil,3,40.0,40.9,53.3,148.6,5,3.7,427,63.4,3,0,4,1216,48,4,9,1,1,1,35,10,1,164.5,164.9,5,0,0,0,,113,62,24.7,100.0,35.04,71.66,Ice,Johto
591,Lance_3806,Olivine City,Water,Totodile,2,30.9,39.9,69.5,145.1,3,1.5,422,56.0,2,0,1,1151,55,11,6,0,1,0,47,7,2,164.0,166.1,3,0,0,0,,92,55,21.9,28.02,92.89,78.98,Steel,Johto
592,Dario_2839,Goldenrod City,Water,Totodile,6,33.3,55.0,45.2,181.3,1,3.9,321,48.0,3,0,2,1398,33,6,7,0,1,0,29,7,2,174.3,194.9,3,0,0,0,,105,45,17.9,29.45,32.95,59.15,Normal,Johto
593,Bruno_2517,Azalea Town,Water,Totodile,5,39.2,56.9,64.2,211.3,5,1.6,378,60.7,2,1,4,899,21,8,3,0,2,0,36,5,0,162.5,163.3,5,0,0,0,,57,50,19.9,59.95,66.33,60.93,Bug,Johto
594,Morty_2629,Azalea Town,Fire,Cyndaquil,2,19.4,23.0,63.7,223.1,6,1.6,387,65.6,3,1,5,1443,41,12,7,0,1,0,44,8,1,173.1,193.4,5,0,0,0,,91,54,21.5,76.61,52.25,63.35,Bug,Johto
595,Sabrina_2469,Olivine City,Water,Totodile,3,47.7,49.0,51.2,129.2,3,6.0,511,59.3,3,0,1,1039,49,6,9,1,3,1,47,6,1,167.9,199.2,6,0,0,0,,113,66,26.3,38.91,36.49,78.99,Steel,Johto
596,Brock_8600,New Bark Town,Grass,Chikorita,1,39.2,40.9,58.9,278.1,1,2.5,395,51.4,2,1,1,1196,36,14,4,1,3,1,24,3,0,173.0,189.0,4,0,0,0,,62,46,18.3,57.11,48.54,77.02,None,Johto
597,Jasmine_9906,Olivine City,Grass,Chikorita,6,40.6,43.1,50.7,142.0,3,4.4,312,60.1,2,0,4,580,32,5,8,0,1,0,30,5,2,165.9,176.7,3,0,0,0,,110,63,25.1,100.0,27.11,55.32,Steel,Johto
598,Brock_6517,Cianwood City,Fire,Cyndaquil,5,33.0,33.6,68.3,152.0,1,4.9,155,64.6,3,1,4,1426,24,4,5,1,1,0,14,7,3,131.1,133.7,4,0,0,0,,80,46,18.3,32.53,85.06,25.94,Fighting,Johto
599,Samurai_6551,Olivine City,Water,Totodile,3,40.3,54.5,82.6,142.4,2,5.2,144,72.7,2,1,3,1027,15,3,6,0,1,0,19,4,3,158.9,168.3,6,0,0,0,,78,33,13.1,74.05,89.31,20.81,Steel,Johto
600,Silver_3986,Goldenrod City,Fire,Cyndaquil,4,14.8,29.7,45.6,64.4,1,0.3,179,58.9,4,0,6,1084,17,6,5,1,3,0,16,8,2,180.8,202.0,3,0,0,0,,60,36,14.3,64.19,3.21,24.83,Normal,Johto
601,Richie_4227,Cherrygrove City,Fire,Cyndaquil,4,24.6,33.3,65.8,141.6,3,1.4,227,53.0,4,0,4,1466,23,6,10,1,1,1,28,11,0,164.3,183.5,4,0,0,0,,85,47,18.7,100.0,42.15,40.56,None,Johto
602,Chuck_4419,Azalea Town,Water,Totodile,2,28.8,33.0,66.2,209.0,3,1.4,340,66.2,3,1,6,1017,30,10,12,0,3,1,22,5,3,156.7,210.0,3,0,0,0,,76,60,23.9,69.25,85.39,60.93,Bug,Johto
603,Todd_9225,Violet City,Grass,Chikorita,1,30.0,43.7,35.6,229.4,6,2.5,453,36.2,3,1,6,1395,58,14,9,0,0,0,48,9,3,186.3,197.0,3,0,0,0,,113,74,29.5,100.0,5.89,87.34,Flying,Johto
604,Silver_8854,Cianwood City,Fire,Cyndaquil,5,33.2,34.4,58.9,231.8,3,1.8,369,54.9,1,1,3,501,47,4,5,0,0,1,38,4,0,179.1,179.2,4,0,0,0,,135,39,15.5,99.97,8.29,70.32,Fighting,Johto
605,Richie_4691,Violet City,Fire,Cyndaquil,4,44.6,48.8,76.2,269.1,4,7.6,369,82.9,4,1,6,2007,41,8,5,0,4,2,35,4,0,149.3,155.1,7,0,0,0,,155,73,29.1,77.81,82.87,34.74,Flying,Johto
606,Janine_5545,Olivine City,Fire,Cyndaquil,1,41.8,43.8,80.4,222.4,2,2.7,544,54.5,2,1,2,992,56,12,10,0,0,0,46,4,2,160.7,170.5,4,0,0,0,,95,62,24.7,30.52,85.31,98.72,Steel,Johto
607,James_9519,New Bark Town,Water,Totodile,1,41.4,45.6,51.6,245.2,1,5.1,462,63.2,2,1,7,954,49,12,14,0,3,0,58,7,3,141.9,227.7,4,0,0,0,,148,40,15.9,58.25,20.83,87.88,None,Johto
608,Whitney_2818,Olivine City,Fire,Cyndaquil,6,26.0,26.9,46.2,108.4,3,0.2,134,41.4,2,0,6,709,22,2,3,1,0,0,17,9,0,142.9,178.4,2,0,0,0,,48,44,17.5,67.82,6.45,13.53,Steel,Johto
609,Brock_9443,Cherrygrove City,Water,Totodile,2,50.9,57.9,67.5,123.3,1,11.8,244,79.6,5,0,4,1963,35,9,8,1,3,0,28,11,1,192.4,212.5,6,0,0,0,,143,40,15.9,100.0,99.66,25.88,None,Johto
610,Bruno_1479,Violet City,Fire,Cyndaquil,4,36.6,37.4,53.1,216.4,3,2.9,505,59.5,2,1,4,1312,43,11,11,0,5,0,37,10,3,179.4,192.6,2,0,0,0,,74,49,19.5,77.53,37.96,90.19,Flying,Johto
611,Bugsy_7203,Olivine City,Fire,Cyndaquil,4,64.0,73.7,80.0,274.7,2,14.0,534,80.5,2,1,1,1303,57,6,14,0,0,0,45,5,0,161.9,180.0,8,1,1,1,560.0,238,48,19.1,38.45,90.27,91.64,Steel,Johto
612,Casey_7490,Mahogany Town,Grass,Chikorita,6,35.9,40.8,84.8,144.7,6,4.2,157,83.2,2,1,2,473,24,1,1,0,2,0,20,6,2,141.8,164.7,6,0,0,0,,75,34,13.5,81.55,89.26,21.93,Ice,Johto
613,Clair_7303,Cianwood City,Grass,Chikorita,1,29.3,31.6,64.0,201.9,2,5.1,248,77.8,4,1,6,1639,26,6,7,1,2,0,29,4,4,167.3,184.6,7,0,0,0,,82,55,21.9,82.58,46.82,33.18,Fighting,Johto
614,Todd_3270,Cherrygrove City,Water,Totodile,3,29.1,31.0,60.7,203.8,1,1.1,360,48.2,2,1,5,663,54,14,14,0,2,0,44,6,3,144.5,150.9,2,0,0,0,,97,62,24.7,28.8,70.03,70.69,None,Johto
615,James_4833,New Bark Town,Water,Totodile,2,38.6,42.8,60.6,151.9,5,7.5,328,57.6,2,0,1,1074,53,13,4,0,2,1,49,3,1,116.4,117.3,4,0,0,0,,148,34,13.5,28.88,34.22,39.98,None,Johto
616,Todd_2682,Blackthorn City,Water,Totodile,4,31.8,36.2,45.1,197.5,1,3.7,200,57.9,2,1,3,1047,28,4,4,0,1,2,22,5,0,176.9,204.8,3,0,0,0,,78,34,13.5,51.56,3.73,33.43,Dragon,Johto
617,Giselle_8930,Ecruteak City,Fire,Cyndaquil,4,32.3,44.1,43.6,228.7,4,3.2,350,53.4,3,1,10,1438,45,15,8,0,1,2,30,4,2,138.2,138.9,4,0,0,0,,67,55,21.9,90.47,9.57,60.61,Ghost,Johto
618,Giovanni_1683,Mahogany Town,Water,Totodile,6,65.9,72.0,70.4,255.6,2,15.0,540,76.4,2,1,5,914,57,8,11,1,1,1,60,1,1,182.9,197.0,8,1,1,1,550.0,172,67,26.7,81.03,85.15,84.15,Ice,Johto
619,Bruno_4979,Goldenrod City,Fire,Cyndaquil,6,27.4,38.2,37.8,241.7,3,1.4,436,39.8,2,1,4,1186,49,17,9,1,1,1,52,4,0,179.3,181.7,3,0,0,0,,59,59,23.5,39.41,5.53,84.49,Normal,Johto
620,Duplica_5412,New Bark Town,Water,Totodile,2,19.0,31.3,52.7,135.3,1,1.0,191,49.8,3,0,5,1365,19,2,2,0,2,1,27,11,1,157.4,162.5,1,0,0,0,,127,55,21.9,59.44,46.63,23.65,None,Johto
621,Ash_9018,Ecruteak City,Water,Totodile,3,23.8,27.2,66.3,106.4,3,0.1,158,64.1,3,0,10,1071,15,6,0,0,4,0,22,11,2,147.7,173.5,5,0,0,0,,71,58,23.1,100.0,30.48,13.87,Ghost,Johto
622,Todd_2266,Blackthorn City,Fire,Cyndaquil,3,34.9,41.7,56.3,153.7,1,4.5,274,66.1,3,0,1,1075,36,6,9,0,1,1,32,5,1,130.8,147.7,4,0,0,0,,125,32,12.7,42.24,62.64,57.28,Dragon,Johto
623,Will_8601,Cherrygrove City,Water,Totodile,6,37.0,47.2,61.0,181.9,1,0.2,329,50.6,3,0,8,1359,40,11,11,0,2,0,33,5,0,173.0,173.4,3,0,0,0,,68,38,15.1,72.98,31.41,62.29,None,Johto
624,Bill_6754,Cianwood City,Grass,Chikorita,2,26.9,34.4,50.1,114.9,1,1.3,224,45.0,3,0,9,1620,28,4,6,1,3,0,24,6,0,152.0,154.9,3,0,0,0,,61,51,20.3,64.1,13.73,28.13,Fighting,Johto
625,Will_1736,Cianwood City,Grass,Chikorita,4,19.7,34.0,60.0,250.4,6,0.9,422,66.3,4,1,4,1925,51,14,9,1,3,0,45,7,0,152.7,161.4,6,0,0,0,,117,36,14.3,67.05,46.7,73.31,Fighting,Johto
626,Green_4829,Ecruteak City,Fire,Cyndaquil,6,27.9,32.9,87.5,131.1,2,1.8,184,68.0,2,0,5,1181,32,5,1,1,1,1,24,7,1,150.5,154.5,7,0,0,0,,74,53,21.1,42.75,88.72,26.11,Ghost,Johto
627,Clair_6671,Goldenrod City,Fire,Cyndaquil,3,27.4,31.5,48.2,177.5,1,1.0,119,38.8,3,1,4,1189,32,2,0,0,3,1,16,6,1,174.4,195.2,1,0,0,0,,42,34,13.5,81.51,16.03,30.13,Normal,Johto
628,Dario_2150,Cianwood City,Fire,Cyndaquil,3,52.0,70.2,57.8,200.3,3,8.0,373,35.5,4,1,3,1176,32,8,13,0,0,0,39,6,1,153.7,209.6,3,0,0,0,,172,44,17.5,30.85,15.25,64.99,Fighting,Johto
629,Misty_4656,Ecruteak City,Water,Totodile,3,33.0,40.0,78.1,143.9,2,0.3,278,70.8,3,0,3,1857,31,8,5,0,0,0,33,10,1,145.9,191.6,4,0,0,0,,76,17,6.8,38.71,77.54,57.98,Ghost,Johto
630,Brock_6696,Violet City,Grass,Chikorita,3,40.9,41.9,84.1,142.2,4,6.1,130,73.9,2,0,2,802,11,5,3,0,1,1,14,1,1,142.1,149.2,5,0,0,0,,114,30,12.0,49.0,92.89,9.47,Flying,Johto
631,Gold_2175,Cherrygrove City,Fire,Cyndaquil,5,32.0,45.0,44.5,230.3,1,0.6,492,35.3,4,1,6,1749,62,10,4,1,0,2,50,9,2,137.5,147.9,3,0,0,0,,102,51,20.3,56.24,5.6,92.42,None,Johto
632,Duplica_2232,Mahogany Town,Grass,Chikorita,6,49.2,50.0,42.7,210.1,1,5.7,503,53.1,1,0,3,898,54,10,12,0,1,0,45,5,3,147.5,157.1,4,0,0,0,,131,62,24.7,20.64,38.32,89.62,Ice,Johto
633,Agatha_9828,Violet City,Fire,Cyndaquil,4,27.1,29.4,55.2,156.5,2,2.3,347,62.0,3,0,8,1131,33,8,5,1,1,0,31,8,2,163.5,164.2,4,0,0,0,,114,52,20.7,100.0,26.7,51.62,Flying,Johto
634,Morty_7851,Cherrygrove City,Fire,Cyndaquil,6,46.4,47.1,60.7,191.4,4,3.9,435,61.5,2,0,7,1262,41,6,11,0,3,0,54,5,1,183.1,185.1,6,0,0,0,,147,51,20.3,100.0,28.46,82.23,None,Johto
635,Koga_7744,Cianwood City,Fire,Cyndaquil,5,30.9,34.1,47.9,192.4,4,2.6,228,52.8,4,1,7,1306,25,5,9,1,1,0,26,7,0,182.1,202.5,4,0,0,0,,71,24,9.6,90.88,33.01,32.52,Fighting,Johto
