battle_id,trainer_id,battle_type,attacker_level,attacker_type,defender_level,defender_type,type_advantage,weather,weather_multiplier,terrain,held_item,held_item_bonus,move_power,move_accuracy,move_hit,critical_hit,crit_multiplier,damage_dealt,strategy_score,turns,battle_won,exp_gained,pokemon_fainted,win_prob,attacker_hp_remaining_pct,defender_hp_remaining_pct,reward_money
7604,1046,wild,22,Electric,7,Electric,1.0,sandstorm,1.0,urban,leftovers,1.05,83,92,1,1,1.5,42.3,46.4,4,0,12,0,0.6167,0.645,0.643,0
7605,1958,wild,42,Psychic,23,Poison,1.0,clear,1.0,urban,berry,1.0,79,100,1,0,1.0,33.1,60.1,10,1,111,0,0.6562,0.644,0.215,1325
7606,287,wild,37,Electric,28,Ghost,1.0,clear,1.0,grass,none,1.0,77,94,1,0,1.0,30.8,62.3,1,1,118,1,0.6123,0.516,0.379,1594
7607,581,wild,34,Flying,15,Psychic,0.5,clear,1.0,urban,focus_sash,1.0,85,99,1,0,1.0,9.5,77.8,6,1,78,0,0.5888,0.773,0.162,732
7608,1523,trainer,40,Dragon,55,Psychic,1.0,clear,1.0,cave,leftovers,1.05,80,95,1,0,1.0,44.7,54.5,5,1,288,0,0.4921,0.773,0.09,2594
7609,414,elite_four,43,Water,50,Flying,1.0,rain,1.5,mountain,choice_band,1.3,108,100,1,0,1.0,112.5,81.4,5,1,761,0,0.7082,0.979,0.152,2607
7610,981,gym,51,Ghost,58,Fire,0.5,sandstorm,1.0,water,focus_sash,1.0,102,91,0,0,1.0,0.3,60.9,1,1,528,0,0.4071,0.913,0.06,14325
7611,1791,gym,54,Fire,58,Water,1.0,sun,1.5,urban,focus_sash,1.0,44,93,1,0,1.0,45.9,76.1,5,1,590,0,0.6366,0.706,0.403,14550
7612,892,wild,39,Normal,39,Rock,1.0,sun,1.0,cave,choice_band,1.3,82,71,1,0,1.0,52.2,63.5,3,0,0,0,0.5977,0.367,0.331,0
7613,122,trainer,43,Psychic,32,Normal,0.5,clear,1.0,mountain,none,1.0,75,86,0,1,1.5,0.0,44.3,1,1,155,0,0.4542,0.83,0.186,1561
7614,1496,trainer,46,Water,40,Grass,1.0,sandstorm,1.0,grass,choice_band,1.3,69,100,1,0,1.0,45.3,50.2,6,0,0,1,0.5863,0.429,0.571,109
7615,1417,wild,29,Poison,19,Water,1.0,clear,1.0,water,none,1.0,79,87,0,0,1.0,0.0,43.8,3,0,4,0,0.5344,0.854,0.349,0
7616,724,trainer,41,Bug,43,Poison,2.0,sun,1.0,water,none,1.0,68,87,1,0,1.0,63.5,71.9,4,1,227,0,0.6991,0.601,0.218,2114
7617,1803,wild,41,Dragon,32,Ground,1.0,clear,1.0,cave,leftovers,1.05,76,89,1,0,1.0,41.3,76.9,4,0,0,1,0.6582,0.38,0.66,66
7618,1276,trainer,30,Fire,38,Flying,0.5,sun,1.5,urban,none,1.0,72,100,1,0,1.0,26.8,26.1,2,0,17,0,0.3866,0.222,0.493,0
7619,1213,wild,44,Poison,32,Ground,2.0,clear,1.0,water,berry,1.0,106,77,1,0,1.0,100.1,63.6,3,1,151,0,0.7726,0.844,0.207,1716
7620,1634,wild,63,Flying,54,Ground,1.0,rain,1.0,cave,none,1.0,45,81,1,0,1.0,26.8,44.9,9,0,0,0,0.5654,0.566,0.699,64
7621,629,trainer,50,Ghost,58,Ice,1.0,rain,1.0,grass,choice_band,1.3,91,95,1,1,1.5,104.5,57.1,3,0,8,0,0.6067,0.3,0.87,80
7622,1983,wild,32,Dragon,26,Fire,1.0,clear,1.0,water,none,1.0,104,77,1,0,1.0,41.0,70.7,5,0,0,0,0.6299,0.327,0.643,0
7623,1106,trainer,39,Psychic,52,Normal,0.5,clear,1.0,urban,choice_band,1.3,45,100,1,0,1.0,15.8,39.8,2,0,0,1,0.3476,0.095,0.654,86
7624,1709,trainer,40,Psychic,55,Electric,2.0,sun,1.0,urban,berry,1.0,47,94,1,1,1.5,66.5,68.8,1,1,285,0,0.6381,0.624,0.522,2667
7625,122,gym,38,Psychic,39,Dragon,0.5,clear,1.0,water,none,1.0,55,87,1,0,1.0,9.9,44.3,5,1,404,0,0.4076,0.74,0.253,9585
7626,999,wild,76,Electric,48,Ground,0.5,rain,1.0,cave,leftovers,1.05,73,89,1,0,1.0,42.4,89.2,5,1,206,0,0.6937,0.827,0.398,2412
7627,1136,trainer,24,Fighting,25,Fighting,1.0,clear,1.0,cave,none,1.0,74,81,1,0,1.0,15.5,67.7,4,1,101,1,0.5584,0.762,0.143,1270
7628,775,wild,32,Bug,26,Ground,0.5,clear,1.0,water,leftovers,1.05,45,100,1,0,1.0,14.6,46.3,2,0,14,1,0.4525,0.231,0.912,182
7629,1842,wild,30,Fighting,40,Dragon,1.0,hail,1.0,urban,berry,1.0,38,87,1,0,1.0,13.9,38.4,3,1,224,0,0.4387,0.413,0.235,1886
7630,528,trainer,36,Normal,37,Flying,1.0,sun,1.0,cave,berry,1.0,80,86,1,1,1.5,47.6,38.7,1,0,0,0,0.5262,0.168,0.721,0
7631,58,trainer,35,Fire,33,Ice,0.5,sun,1.5,grass,none,1.0,98,96,1,0,1.0,36.1,42.4,1,0,0,0,0.487,0.467,0.816,37
7632,989,trainer,51,Grass,46,Poison,1.0,clear,1.0,grass,choice_band,1.3,93,88,1,0,1.0,75.0,77.2,5,0,20,0,0.6785,0.154,0.908,0
7633,139,trainer,35,Psychic,12,Ghost,0.5,rain,1.0,cave,choice_band,1.3,60,94,1,0,1.0,17.1,69.5,1,0,0,0,0.5972,0.391,0.409,0
7634,991,trainer,22,Normal,10,Fire,1.0,clear,1.0,water,none,1.0,102,100,1,0,1.0,33.3,68.1,3,1,50,1,0.6428,0.801,0.191,432
7635,1638,trainer,36,Bug,29,Ground,0.5,clear,1.0,urban,leftovers,1.05,67,89,1,0,1.0,20.0,39.6,4,1,164,0,0.4476,0.552,0.216,1512
7636,712,trainer,40,Fire,29,Normal,1.0,rain,0.5,cave,choice_band,1.3,111,95,1,0,1.0,34.0,41.4,1,1,159,1,0.5384,0.768,0.082,1417
7637,1775,trainer,42,Ghost,29,Ground,1.0,rain,1.0,grass,none,1.0,53,82,1,0,1.0,21.9,67.1,4,0,21,0,0.6319,0.209,0.877,0
7638,20,trainer,54,Ghost,54,Water,2.0,clear,1.0,cave,none,1.0,75,92,1,0,1.0,97.3,71.8,3,1,266,0,0.741,0.867,0.094,2650
7639,1631,gym,37,Normal,44,Water,1.0,sun,1.0,water,none,1.0,86,96,1,0,1.0,35.6,52.0,3,1,426,0,0.5145,0.917,0.191,11077
7640,869,wild,42,Poison,25,Ice,0.5,clear,1.0,water,choice_band,1.3,99,92,0,0,1.0,0.0,39.4,3,0,0,0,0.4719,0.403,0.676,0
7641,600,wild,26,Dragon,8,Electric,2.0,clear,1.0,grass,none,1.0,85,85,1,0,1.0,57.7,37.6,9,1,18,0,0.705,0.678,0.139,480
7642,657,trainer,31,Poison,39,Fire,1.0,rain,1.0,water,leftovers,1.05,48,90,1,0,1.0,13.0,38.5,3,0,27,1,0.4477,0.308,0.361,28
7643,1921,trainer,49,Fighting,49,Ground,0.5,hail,1.0,mountain,none,1.0,59,82,1,0,1.0,19.8,53.9,7,1,239,0,0.448,0.427,0.158,2422
7644,1840,wild,42,Poison,26,Ice,0.5,clear,1.0,urban,none,1.0,64,86,1,0,1.0,13.7,32.9,2,1,132,0,0.4678,0.667,0.197,1291
7645,1709,wild,37,Ice,34,Flying,1.0,hail,1.0,grass,none,1.0,45,100,1,1,1.5,30.7,68.8,7,1,186,0,0.599,0.938,0.21,1740
7646,1789,trainer,41,Water,55,Fighting,1.0,clear,1.0,water,focus_sash,1.0,96,93,1,0,1.0,44.4,70.7,4,1,289,0,0.5372,0.827,0.406,2597
7647,256,wild,41,Psychic,22,Ghost,0.5,clear,1.0,cave,leftovers,1.05,54,95,1,0,1.0,18.4,70.3,1,1,139,0,0.5814,0.629,0.53,964
7648,329,wild,26,Electric,25,Fire,2.0,hail,1.0,mountain,leftovers,1.05,20,88,1,0,1.0,17.5,50.3,2,0,7,1,0.6123,0.364,0.739,0
7649,981,gym,66,Dragon,73,Ice,1.0,sun,1.0,urban,choice_band,1.3,94,87,1,0,1.0,89.2,60.9,1,1,710,0,0.6023,0.647,0.646,18262
7650,295,gym,33,Fighting,34,Flying,2.0,clear,1.0,urban,none,1.0,119,77,0,0,1.0,0.0,54.0,6,1,319,0,0.5906,0.762,0.432,8491
7651,1293,wild,30,Grass,23,Bug,1.0,rain,1.0,urban,none,1.0,66,92,1,0,1.0,27.9,47.9,2,0,0,0,0.5643,0.264,0.856,145
7652,232,wild,51,Normal,41,Fighting,1.0,clear,1.0,grass,none,1.0,84,88,1,0,1.0,51.5,73.2,8,1,195,1,0.6659,0.664,0.382,2162
7653,1080,trainer,43,Fire,44,Grass,1.0,sun,1.5,urban,leftovers,1.05,79,89,1,0,1.0,67.9,64.5,5,1,252,1,0.649,0.689,0.091,2303
7654,1341,wild,41,Water,39,Water,1.0,rain,1.5,urban,focus_sash,1.0,60,79,1,0,1.0,42.3,63.5,3,1,186,0,0.631,0.936,0.602,1897
7655,1306,wild,61,Bug,56,Flying,1.0,clear,1.0,grass,choice_band,1.3,93,91,1,0,1.0,77.5,44.3,4,0,1,0,0.606,0.318,0.836,0
7656,831,trainer,27,Ground,15,Grass,1.0,rain,1.0,cave,focus_sash,1.0,59,87,1,0,1.0,21.7,53.3,9,0,10,0,0.5942,0.282,0.551,0
7657,819,trainer,46,Poison,45,Poison,1.0,clear,1.0,mountain,leftovers,1.05,49,86,1,0,1.0,24.2,31.7,1,0,9,1,0.4895,0.053,0.925,49
7658,948,gym,34,Fire,45,Dragon,1.0,sandstorm,1.0,cave,none,1.0,95,74,0,0,1.0,0.0,53.7,4,1,497,0,0.4544,0.756,0.318,11331
7659,413,wild,35,Fire,19,Ground,1.0,rain,0.5,water,leftovers,1.05,51,98,1,0,1.0,7.6,74.8,4,0,41,0,0.6121,0.679,0.611,0
7660,1393,trainer,34,Dragon,32,Electric,2.0,sun,1.0,cave,leftovers,1.05,46,97,1,0,1.0,31.7,69.7,5,1,154,1,0.6774,0.644,0.058,1577
7661,695,trainer,26,Rock,35,Psychic,1.0,sandstorm,1.0,grass,focus_sash,1.0,66,83,1,0,1.0,28.3,57.1,2,1,171,0,0.5081,0.826,0.324,1579
7662,948,trainer,37,Fire,48,Flying,0.5,clear,1.0,urban,none,1.0,53,97,1,0,1.0,5.5,53.7,5,1,239,1,0.3771,0.527,0.544,2486
7663,244,trainer,60,Bug,68,Normal,1.0,sun,1.0,grass,focus_sash,1.0,89,100,1,0,1.0,58.9,81.6,2,0,0,0,0.6108,0.263,0.874,0
7664,1527,gym,29,Grass,34,Bug,1.0,clear,1.0,grass,leftovers,1.05,64,78,1,0,1.0,22.4,44.4,4,0,48,1,0.489,0.033,0.656,0
7665,147,trainer,22,Bug,35,Water,1.0,clear,1.0,mountain,choice_band,1.3,70,98,1,0,1.0,33.7,72.0,4,0,0,0,0.5321,0.063,0.562,103
7666,613,gym,47,Electric,48,Grass,2.0,clear,1.0,water,none,1.0,111,100,1,0,1.0,109.6,48.9,6,0,0,0,0.7034,0.022,0.873,0
7667,742,wild,53,Ghost,48,Normal,1.0,clear,1.0,cave,choice_band,1.3,66,88,1,0,1.0,57.5,76.7,4,1,230,0,0.658,0.598,0.477,2327
7668,715,trainer,27,Fighting,37,Rock,0.5,clear,1.0,cave,none,1.0,87,93,1,0,1.0,21.1,66.3,3,1,166,0,0.4309,0.763,0.068,1914
7669,1623,trainer,40,Flying,37,Poison,2.0,sandstorm,1.0,cave,leftovers,1.05,85,80,1,0,1.0,79.7,33.0,5,1,165,0,0.6536,0.739,0.291,1947
7670,1302,elite_four,32,Flying,50,Flying,1.0,clear,1.0,cave,berry,1.0,72,99,1,0,1.0,29.6,67.4,7,0,39,1,0.4905,0.379,0.48,134
7671,1801,trainer,73,Ghost,84,Fighting,1.0,sun,1.0,urban,berry,1.0,85,79,1,0,1.0,62.7,42.4,2,0,11,0,0.5044,0.266,0.667,0
7672,872,wild,34,Poison,16,Ice,0.5,rain,1.0,water,berry,1.0,79,100,1,0,1.0,17.1,71.4,8,1,79,0,0.5776,0.518,0.147,786
7673,618,trainer,70,Fire,77,Ice,0.5,clear,1.0,mountain,leftovers,1.05,82,97,1,0,1.0,29.7,70.0,7,0,25,0,0.4655,0.33,0.754,0
7674,1790,trainer,40,Fire,42,Flying,0.5,clear,1.0,grass,none,1.0,21,69,0,0,1.0,0.0,73.6,1,1,203,0,0.4624,0.684,0.05,2123
7675,27,elite_four,37,Grass,50,Ice,2.0,rain,1.0,urban,none,1.0,44,98,1,0,1.0,39.0,43.1,10,1,760,1,0.5529,0.682,0.55,2504
7676,862,trainer,47,Poison,48,Rock,1.0,clear,1.0,water,none,1.0,82,69,1,0,1.0,46.8,67.3,6,1,226,0,0.5956,0.95,0.228,2385
7677,1224,wild,53,Bug,34,Water,1.0,rain,1.0,mountain,berry,1.0,73,87,1,0,1.0,39.9,41.8,2,0,0,1,0.6219,0.161,0.477,0
7678,1625,gym,56,Poison,67,Fighting,2.0,clear,1.0,grass,none,1.0,124,100,1,0,1.0,160.7,65.3,5,1,646,0,0.7471,0.931,0.112,16807
7679,633,wild,41,Fighting,18,Dragon,1.0,clear,1.0,grass,choice_band,1.3,32,78,1,0,1.0,8.7,38.0,2,1,88,0,0.5947,0.588,0.373,900
7680,526,wild,58,Fire,38,Normal,1.0,clear,1.0,grass,berry,1.0,41,91,1,0,1.0,23.8,52.4,6,0,4,0,0.6325,0.06,0.663,5
7681,1413,wild,38,Poison,34,Rock,1.0,clear,1.0,cave,focus_sash,1.0,74,100,1,0,1.0,23.9,21.5,5,0,0,0,0.4786,0.097,0.597,135
7682,1007,wild,62,Fire,50,Water,1.0,sun,1.5,urban,berry,1.0,95,86,1,0,1.0,110.5,70.1,4,0,8,0,0.7583,0.284,0.762,68
7683,261,wild,33,Water,31,Psychic,0.5,sun,0.5,mountain,none,1.0,71,87,1,0,1.0,10.7,49.5,5,0,0,0,0.3994,0.242,0.704,81
7684,826,wild,42,Psychic,21,Grass,0.5,clear,1.0,water,none,1.0,85,83,1,0,1.0,27.6,47.6,2,1,115,0,0.5467,0.81,0.271,842
7685,51,gym,51,Ghost,58,Poison,0.5,sun,1.0,urban,none,1.0,60,88,1,0,1.0,7.2,44.8,1,1,567,1,0.3769,0.864,0.369,14684
7686,759,trainer,41,Fire,40,Flying,0.5,sandstorm,1.0,urban,none,1.0,51,74,0,0,1.0,4.9,54.8,3,1,226,0,0.4368,0.905,0.166,2091
7687,374,trainer,85,Ice,78,Fire,1.0,clear,1.0,mountain,none,1.0,76,88,1,0,1.0,72.8,70.0,6,1,382,0,0.6691,0.699,0.099,3748
7688,560,wild,58,Electric,47,Poison,0.5,clear,1.0,water,berry,1.0,57,98,1,0,1.0,18.1,37.6,4,1,226,0,0.4601,0.591,0.543,2390
7689,965,trainer,44,Fire,44,Fire,0.5,rain,0.5,grass,none,1.0,92,80,1,0,1.0,11.1,60.9,2,1,211,0,0.4177,0.352,0.298,2063
7690,1974,wild,32,Water,24,Water,1.0,clear,1.0,grass,focus_sash,1.0,104,100,1,0,1.0,44.2,30.2,6,0,18,0,0.5456,0.334,0.433,80
7691,498,wild,39,Ghost,17,Ice,1.0,sun,1.0,mountain,choice_band,1.3,70,100,1,0,1.0,40.1,54.2,2,0,0,0,0.6643,0.148,0.771,68
7692,1859,trainer,54,Psychic,48,Ice,1.0,sun,1.0,grass,berry,1.0,67,85,0,0,1.0,0.0,53.8,4,1,189,1,0.5394,0.394,0.03,2479
7693,285,wild,49,Fire,37,Ground,1.0,clear,1.0,urban,none,1.0,90,100,1,0,1.0,59.0,55.2,5,0,5,0,0.6427,0.078,0.807,118
7694,1521,trainer,38,Ice,18,Flying,1.0,clear,1.0,mountain,berry,1.0,86,98,1,0,1.0,38.5,52.8,4,0,22,1,0.6503,0.247,0.895,0
7695,1545,trainer,32,Normal,44,Dragon,0.5,clear,1.0,urban,choice_band,1.3,89,85,0,0,1.0,0.0,48.3,1,1,196,1,0.3535,0.918,0.265,2116
7696,935,wild,65,Water,47,Electric,1.0,hail,1.0,grass,none,1.0,64,100,1,0,1.0,47.2,53.6,4,1,181,1,0.6529,0.832,0.581,2418
7697,1436,elite_four,36,Fire,50,Fighting,1.0,rain,0.5,urban,leftovers,1.05,82,95,1,0,1.0,12.9,79.9,1,0,36,1,0.4834,0.327,0.611,36
7698,2,trainer,38,Psychic,31,Electric,2.0,rain,1.0,grass,none,1.0,77,95,1,0,1.0,66.6,55.8,1,0,0,0,0.7063,0.526,0.585,0
7699,871,wild,29,Electric,14,Rock,0.5,rain,1.0,grass,focus_sash,1.0,96,77,0,0,1.0,4.9,71.9,1,1,75,1,0.5491,0.883,0.249,822
7700,1767,elite_four,78,Ground,91,Rock,0.5,clear,1.0,urban,berry,1.0,37,85,1,0,1.0,12.4,75.1,3,1,1373,0,0.4271,0.663,0.142,4595
7701,637,wild,41,Bug,26,Water,1.0,clear,1.0,cave,none,1.0,95,68,1,0,1.0,40.8,53.2,3,0,27,1,0.6309,0.356,0.84,0
7702,1317,trainer,36,Dragon,29,Water,1.0,sandstorm,1.0,cave,none,1.0,61,95,1,0,1.0,21.8,55.6,3,0,6,0,0.5757,0.238,0.926,68
7703,935,wild,74,Rock,58,Ghost,1.0,hail,1.0,grass,none,1.0,111,100,1,0,1.0,89.8,53.6,2,1,258,0,0.691,0.912,0.044,2815
7704,199,trainer,17,Grass,32,Flying,1.0,rain,1.0,urban,focus_sash,1.0,71,96,1,0,1.0,11.7,51.4,2,1,177,0,0.4434,0.381,0.155,1556
7705,1364,wild,38,Poison,32,Electric,1.0,clear,1.0,grass,choice_band,1.3,79,100,1,0,1.0,50.9,50.5,5,0,0,0,0.5938,0.398,0.72,152
7706,990,wild,40,Psychic,28,Water,1.0,rain,1.0,urban,berry,1.0,98,100,1,0,1.0,41.9,36.5,6,0,38,0,0.578,0.337,0.861,57
7707,817,trainer,30,Dragon,39,Flying,1.0,sun,1.0,cave,leftovers,1.05,64,95,1,0,1.0,24.3,52.9,2,1,189,0,0.4926,0.691,0.248,2069
7708,1214,trainer,29,Fire,32,Psychic,2.0,clear,1.0,grass,leftovers,1.05,86,87,1,0,1.0,57.5,62.3,3,1,158,1,0.6675,0.739,0.388,1483
7709,54,wild,29,Ice,34,Ground,1.0,rain,1.0,grass,choice_band,1.3,79,98,1,0,1.0,29.4,54.0,5,0,13,0,0.5217,0.409,0.658,0
7710,1993,wild,40,Poison,13,Poison,1.0,rain,1.0,mountain,none,1.0,82,99,1,1,1.5,62.7,75.1,2,1,65,0,0.7511,0.732,0.136,797
7711,1396,wild,49,Fighting,47,Ice,2.0,clear,1.0,water,focus_sash,1.0,59,78,0,0,1.0,0.0,34.3,9,1,220,0,0.5571,0.46,0.011,2461
7712,186,wild,44,Ghost,43,Normal,1.0,hail,1.0,grass,focus_sash,1.0,30,99,1,0,1.0,3.8,62.9,9,0,20,0,0.5419,0.027,0.738,27
7713,81,trainer,56,Flying,47,Water,1.0,clear,1.0,cave,none,1.0,102,86,1,0,1.0,72.5,65.0,5,0,0,1,0.6665,0.061,0.888,76
7714,923,wild,56,Water,37,Bug,1.0,clear,1.0,urban,none,1.0,38,83,0,0,1.0,0.0,33.6,3,1,190,1,0.5538,0.833,0.063,1852
7715,752,trainer,30,Psychic,49,Poison,1.0,sun,1.0,urban,none,1.0,100,80,1,0,1.0,34.6,61.8,2,1,229,1,0.4778,0.151,0.108,2413
7716,1328,gym,40,Bug,52,Bug,0.5,clear,1.0,urban,leftovers,1.05,78,74,1,0,1.0,22.1,64.0,4,0,0,0,0.4168,0.093,0.583,0
7717,818,gym,52,Ground,54,Flying,1.0,clear,1.0,urban,focus_sash,1.0,64,100,1,0,1.0,35.4,44.2,4,1,523,0,0.5197,0.679,0.456,13339
7718,682,wild,70,Rock,50,Bug,0.5,sun,1.0,cave,berry,1.0,68,83,1,0,1.0,24.1,78.9,1,0,38,0,0.6137,0.123,0.281,0
7719,1616,trainer,47,Normal,33,Bug,1.0,rain,1.0,grass,berry,1.0,82,91,1,0,1.0,41.9,22.8,3,0,21,0,0.5542,0.188,0.303,0
7720,1115,trainer,46,Water,57,Electric,1.0,rain,1.5,cave,focus_sash,1.0,73,88,0,0,1.0,0.0,60.5,4,1,279,1,0.5087,0.668,0.189,2777
7721,1601,wild,70,Ice,39,Fire,1.0,sun,1.0,grass,choice_band,1.3,37,98,1,0,1.0,36.8,78.1,4,1,193,0,0.7474,0.411,0.198,1873
7722,1871,wild,28,Normal,21,Electric,2.0,clear,1.0,urban,choice_band,1.3,56,88,1,0,1.0,55.8,41.8,5,1,89,0,0.6645,0.456,0.187,996
7723,1903,wild,71,Ice,48,Poison,1.0,rain,1.0,mountain,berry,1.0,65,82,1,0,1.0,63.1,69.7,2,0,0,0,0.7256,0.1,0.687,0
7724,1982,trainer,38,Water,43,Electric,1.0,clear,1.0,water,none,1.0,98,86,0,0,1.0,0.0,49.5,3,1,241,0,0.4738,0.353,0.326,2109
7725,1246,wild,57,Dragon,46,Ground,1.0,sun,1.0,mountain,leftovers,1.05,69,92,1,0,1.0,49.6,60.5,4,1,227,0,0.6395,0.803,0.499,2496
7726,1307,gym,28,Rock,25,Psychic,1.0,clear,1.0,grass,none,1.0,59,89,1,0,1.0,16.8,51.2,2,0,0,0,0.5389,0.255,0.775,0
7727,566,gym,31,Normal,30,Ice,1.0,clear,1.0,cave,choice_band,1.3,78,88,1,1,1.5,47.4,48.5,4,1,315,0,0.5602,0.914,0.543,7515
7728,1329,trainer,55,Rock,44,Ghost,1.0,hail,1.0,urban,none,1.0,63,95,1,0,1.0,40.3,59.1,3,0,22,0,0.6254,0.371,0.874,30
7729,990,wild,41,Poison,24,Water,1.0,rain,1.0,urban,focus_sash,1.0,85,100,1,0,1.0,37.1,36.5,6,1,90,0,0.5964,0.947,0.334,1300
7730,665,trainer,35,Grass,29,Psychic,1.0,sun,1.0,urban,berry,1.0,93,86,1,0,1.0,25.5,36.1,5,1,136,0,0.5271,0.85,0.386,1581
7731,544,wild,47,Rock,21,Fighting,1.0,rain,1.0,water,none,1.0,89,100,1,0,1.0,35.2,61.5,3,1,129,1,0.6923,0.572,0.333,1041
7732,779,trainer,44,Bug,34,Ground,0.5,rain,1.0,grass,focus_sash,1.0,41,88,0,0,1.0,0.0,45.1,5,1,139,0,0.4513,0.8,0.314,1571
7733,52,trainer,44,Rock,41,Normal,1.0,clear,1.0,cave,none,1.0,33,91,1,0,1.0,17.8,40.5,5,1,230,0,0.5135,0.759,0.335,2036
7734,1168,trainer,42,Dragon,32,Ground,1.0,clear,1.0,grass,none,1.0,92,97,0,0,1.0,0.0,17.2,4,0,3,0,0.468,0.728,0.599,57
7735,1097,wild,52,Poison,52,Fighting,2.0,clear,1.0,grass,none,1.0,76,100,1,0,1.0,91.5,76.4,4,1,273,0,0.7442,0.89,0.129,2634
7736,1276,wild,29,Fire,31,Psychic,2.0,rain,0.5,water,none,1.0,80,100,1,0,1.0,23.9,26.1,7,1,151,0,0.5093,0.426,0.112,1551
7737,97,trainer,31,Grass,42,Fire,1.0,hail,1.0,grass,choice_band,1.3,65,90,1,0,1.0,30.4,54.9,3,1,249,1,0.4953,0.819,0.411,2130
7738,1032,wild,46,Ghost,41,Ghost,1.0,clear,1.0,mountain,focus_sash,1.0,82,78,1,0,1.0,39.1,43.4,5,0,40,0,0.5571,0.421,0.564,62
7739,1698,wild,65,Poison,58,Rock,1.0,hail,1.0,mountain,leftovers,1.05,91,99,1,0,1.0,68.3,74.6,3,1,287,0,0.6743,0.874,0.238,2914
7740,1632,wild,50,Flying,33,Poison,2.0,clear,1.0,water,none,1.0,71,70,0,0,1.0,1.5,64.4,6,0,8,0,0.6981,0.401,0.959,0
7741,1812,wild,33,Water,16,Dragon,1.0,clear,1.0,cave,leftovers,1.05,59,100,1,1,1.5,32.4,31.0,4,0,3,0,0.5774,0.57,0.828,19
7742,1286,elite_four,41,Ground,50,Rock,0.5,sandstorm,1.0,cave,focus_sash,1.0,51,100,1,0,1.0,9.1,48.1,3,1,741,0,0.3775,0.869,0.123,2588
7743,117,wild,42,Normal,17,Dragon,0.5,rain,1.0,urban,choice_band,1.3,36,77,1,0,1.0,13.4,73.6,9,1,70,0,0.6122,0.936,0.388,886
7744,1527,trainer,25,Rock,19,Psychic,1.0,sun,1.0,water,leftovers,1.05,59,98,1,0,1.0,13.0,44.4,1,1,125,0,0.5322,0.84,0.19,979
7745,1807,wild,47,Electric,22,Electric,1.0,clear,1.0,cave,focus_sash,1.0,102,87,1,0,1.0,44.7,46.2,3,1,124,0,0.665,0.894,0.405,1266
7746,868,wild,68,Dragon,33,Grass,1.0,hail,1.0,grass,none,1.0,100,77,1,0,1.0,76.3,59.5,7,1,131,0,0.7643,0.604,0.24,1413
7747,1372,wild,29,Ice,5,Poison,1.0,rain,1.0,grass,leftovers,1.05,80,96,1,0,1.0,40.4,49.0,4,1,64,1,0.662,0.739,0.121,369
7748,115,trainer,41,Fire,42,Ground,1.0,sandstorm,1.0,urban,none,1.0,57,98,1,0,1.0,28.8,37.2,3,0,25,0,0.499,0.248,0.912,25
7749,198,wild,41,Flying,36,Normal,1.0,clear,1.0,grass,berry,1.0,58,83,0,0,1.0,1.0,35.2,1,1,199,0,0.4893,0.816,0.257,1750
7750,1259,trainer,39,Fighting,46,Ground,0.5,sandstorm,1.0,grass,none,1.0,77,88,1,0,1.0,5.7,30.9,4,1,224,0,0.3432,0.587,0.127,2221
7751,1062,wild,30,Rock,11,Ghost,1.0,rain,1.0,grass,leftovers,1.05,82,89,1,1,1.5,43.0,51.9,8,1,82,1,0.6489,0.645,0.292,581
7752,1910,trainer,60,Poison,66,Water,1.0,sandstorm,1.0,cave,leftovers,1.05,78,80,1,0,1.0,60.5,67.2,3,0,0,0,0.5877,0.362,0.612,80
7753,518,wild,52,Ground,38,Rock,0.5,clear,1.0,urban,none,1.0,46,100,1,0,1.0,15.7,52.8,6,1,199,0,0.51,0.781,0.302,1781
7754,1007,wild,50,Dragon,49,Normal,1.0,sandstorm,1.0,urban,leftovers,1.05,34,96,1,0,1.0,20.8,70.1,3,1,218,0,0.5805,0.33,0.044,2348
7755,1107,wild,86,Grass,78,Fire,1.0,clear,1.0,grass,choice_band,1.3,61,92,1,0,1.0,81.3,46.9,7,0,0,0,0.6308,0.226,0.795,52
7756,896,trainer,63,Grass,65,Ice,2.0,clear,1.0,cave,berry,1.0,52,100,1,1,1.5,104.5,62.5,3,1,332,0,0.7219,0.581,0.25,3294
7757,1239,wild,54,Dragon,41,Ice,1.0,rain,1.0,cave,leftovers,1.05,93,98,1,0,1.0,44.0,48.4,6,0,0,0,0.614,0.124,0.76,110
7758,903,wild,55,Electric,40,Electric,1.0,rain,1.0,cave,none,1.0,41,87,1,0,1.0,29.1,65.5,5,1,209,0,0.6458,0.583,0.147,1905
7759,1350,gym,67,Bug,70,Bug,0.5,clear,1.0,mountain,berry,1.0,70,95,1,0,1.0,25.1,73.6,4,0,10,1,0.4887,0.198,0.884,0
7760,109,wild,37,Ghost,40,Electric,2.0,sandstorm,1.0,grass,leftovers,1.05,61,100,1,0,1.0,63.2,81.2,4,1,223,0,0.7139,0.875,0.313,1983
7761,552,trainer,47,Water,31,Ice,1.0,hail,1.0,water,none,1.0,42,92,1,1,1.5,35.3,70.6,4,0,14,0,0.6687,0.375,0.911,63
7762,1451,wild,25,Normal,13,Fighting,1.0,clear,1.0,mountain,berry,1.0,37,78,1,0,1.0,7.6,49.5,1,0,17,0,0.5678,0.362,0.912,0
