trainer_id,trainer_name,hometown,starter_type,starter_species,team_size,team_level_avg,team_level_max,team_avg_iv_total,team_avg_ev_total,type_diversity,trainer_experience,play_hours,strategy_score,wealth,cave_training,safari_zone_visits,dept_store_spending,potions_purchased,revives_used,tm_count,exp_share_used,held_item_count,rare_candy_used,gym_pokemon_center_visits,fishing_attempts,traded_pokemon_count,team_happiness_avg,team_friendship_max,badges,elite_four_attempted,elite_four_wins,champion_defeated,hall_of_fame_time,total_battles_won,total_pokemon_caught,pokedex_completion,patience,natural_talent,dedication,hometown_gym_type,region
603,Duplica_7535,Celadon City,Fire,Charmander,6,58.9,67.7,57.0,304.6,3,9.6,535,68.1,4,1,4,2271,65,15,9,0,3,1,56,4,2,157.8,184.3,7,0,0,0,,166,66,43.7,76.31,47.31,80.67,Grass,Kanto
604,Bill_5237,Vermilion City,Fire,Charmander,6,35.9,77.9,71.5,226.2,1,2.3,555,63.7,4,1,4,2264,61,12,11,0,1,0,71,1,1,182.0,225.9,5,0,0,0,,125,85,56.3,64.72,68.28,86.59,Electric,Kanto
605,Samurai_8305,Pallet Town,Fire,Charmander,4,33.4,40.6,80.9,131.7,3,2.5,116,57.8,3,0,3,1285,19,7,3,0,1,0,16,3,2,148.4,178.8,4,0,0,0,,97,30,19.9,38.0,84.1,11.42,None,Kanto
606,James_6201,Cinnabar Island,Water,Squirtle,5,35.0,40.7,75.5,166.6,2,2.0,328,62.8,2,0,3,941,34,4,7,0,5,1,28,3,3,179.7,194.0,3,0,0,0,,98,43,28.5,57.37,79.1,44.23,Fire,Kanto
607,Gold_7154,Viridian City,Fire,Charmander,5,43.8,46.0,51.1,118.0,3,8.5,186,52.1,4,0,3,1909,13,5,2,0,2,0,28,7,0,136.7,154.5,5,0,0,0,,113,47,31.1,26.91,20.05,8.64,Ground,Kanto
608,Clair_8597,Viridian City,Water,Squirtle,6,32.8,35.6,60.6,200.7,1,3.7,417,57.8,3,0,3,1970,66,10,6,0,3,0,45,7,4,169.5,180.5,3,0,0,0,,87,46,30.5,61.44,59.71,66.81,Ground,Kanto
609,Clair_2494,Pallet Town,Fire,Charmander,6,24.2,30.1,57.3,217.0,6,0.6,115,45.8,2,1,1,1447,29,3,5,1,3,1,20,2,1,153.4,167.2,4,0,0,0,,97,34,22.5,90.8,22.75,7.32,None,Kanto
610,Casey_9842,Vermilion City,Grass,Bulbasaur,6,62.5,63.6,96.4,149.5,2,15.0,233,78.1,3,1,4,1847,19,5,9,0,4,1,35,2,2,155.6,159.2,7,0,0,0,,190,45,29.8,70.57,97.47,10.36,Electric,Kanto
611,Bugsy_7443,Pewter City,Fire,Charmander,6,25.7,30.7,66.7,107.2,1,2.8,175,60.5,2,0,3,1323,20,6,3,1,3,0,22,5,2,138.9,192.2,3,0,0,0,,33,43,28.5,39.1,56.38,4.57,Rock,Kanto
612,Gary_7333,Celadon City,Grass,Bulbasaur,2,32.6,33.2,76.4,114.4,2,0.3,291,51.4,4,0,0,2320,38,5,9,0,3,0,39,5,1,143.4,153.5,3,0,0,0,,67,39,25.8,8.02,71.56,46.05,Grass,Kanto
613,Crystal_3269,Lavender Town,Water,Squirtle,4,44.1,51.4,53.6,200.8,3,4.5,517,48.9,2,0,2,971,54,10,13,1,1,2,53,3,2,96.7,124.9,4,0,0,0,,94,59,39.1,46.82,34.65,70.89,Ghost,Kanto
614,Red_8467,Pewter City,Grass,Bulbasaur,6,40.5,49.0,79.3,143.4,1,6.9,266,49.4,3,0,0,1746,42,9,9,0,4,2,29,4,0,134.1,160.4,3,0,0,0,,172,46,30.5,10.03,59.69,12.13,Rock,Kanto
615,Crystal_3508,Celadon City,Water,Squirtle,3,38.4,45.2,31.5,183.2,6,1.7,420,31.7,4,0,4,2481,47,18,8,0,1,0,58,4,0,120.1,120.6,2,0,0,0,,76,57,37.7,88.07,13.74,70.5,Grass,Kanto
616,Sabrina_5432,Pewter City,Fire,Charmander,5,40.5,49.2,53.6,296.3,1,1.4,468,52.6,3,1,7,1798,49,16,12,1,3,0,66,3,0,129.4,151.6,3,0,0,0,,90,66,43.7,82.87,39.47,82.49,Rock,Kanto
617,Giovanni_1630,Cinnabar Island,Water,Squirtle,6,41.0,48.6,50.7,294.8,2,2.6,589,32.9,3,1,0,1875,63,9,15,0,3,0,70,5,1,125.4,148.0,2,0,0,0,,127,83,55.0,10.6,28.75,86.09,Fire,Kanto
618,Janine_2264,Cerulean City,Water,Squirtle,6,77.6,81.6,85.8,165.2,4,15.0,562,70.0,3,0,4,2101,63,13,19,1,3,0,75,5,2,155.8,166.9,8,1,1,1,572.0,283,85,56.3,19.58,65.76,74.44,Water,Kanto
619,Casey_9911,Celadon City,Grass,Bulbasaur,6,30.4,34.8,81.7,219.6,1,0.3,529,60.2,3,0,6,2228,67,14,11,0,0,1,53,4,0,159.4,175.3,3,0,0,0,,72,92,60.9,70.63,95.65,88.52,Grass,Kanto
620,Yellow_9160,Saffron City,Water,Squirtle,6,48.6,50.7,71.0,269.4,1,8.1,195,77.9,2,1,4,932,24,7,6,1,2,1,23,4,0,95.2,104.5,6,0,0,0,,93,39,25.8,48.19,57.03,19.82,Psychic,Kanto
621,Aya_8826,Fuchsia City,Fire,Charmander,2,35.2,51.3,69.3,192.0,4,0.1,360,59.0,4,0,6,2054,53,12,7,0,1,0,58,6,0,149.7,206.7,5,0,0,0,,35,55,36.4,88.03,67.41,75.33,Poison,Kanto
622,Bruno_3997,Viridian City,Fire,Charmander,5,29.7,35.5,83.0,272.1,2,0.3,450,42.6,3,1,1,2456,47,10,8,0,1,0,53,3,0,175.1,176.5,3,0,0,0,,46,60,39.7,8.97,91.55,71.6,Ground,Kanto
623,Crystal_8269,Cerulean City,Fire,Charmander,3,30.6,32.3,72.5,273.6,2,0.2,371,51.9,3,1,5,1341,44,10,3,1,1,1,51,9,2,135.5,135.6,3,0,0,0,,47,42,27.8,88.7,66.32,51.25,Water,Kanto
624,Surge_6938,Vermilion City,Grass,Bulbasaur,1,28.4,38.0,77.2,173.1,2,0.3,392,77.7,3,0,3,1943,49,9,3,0,2,0,53,4,1,185.3,212.2,5,0,0,0,,76,65,43.0,95.83,78.72,57.02,Electric,Kanto
625,Misty_1409,Fuchsia City,Grass,Bulbasaur,4,46.2,47.8,70.6,236.7,1,6.2,359,33.8,3,1,3,1571,44,7,12,1,3,0,43,3,1,121.4,130.7,4,0,0,0,,122,48,31.8,17.04,42.12,57.22,Poison,Kanto
626,Gary_7864,Fuchsia City,Water,Squirtle,3,36.7,57.1,62.8,221.5,1,0.2,463,31.4,3,0,1,1718,54,14,9,0,2,1,54,1,1,190.7,198.5,2,0,0,0,,101,60,39.7,48.4,22.0,75.45,Poison,Kanto
627,Koga_2134,Pallet Town,Grass,Bulbasaur,5,41.3,44.3,64.8,217.0,4,3.2,433,42.4,4,1,2,2276,50,10,11,0,6,2,53,3,1,136.5,200.9,4,0,0,0,,145,49,32.5,4.88,65.34,83.76,None,Kanto
628,Casey_7358,Celadon City,Grass,Bulbasaur,4,20.8,28.8,87.2,256.1,3,0.1,248,70.3,3,1,2,1788,15,7,10,0,2,1,23,3,1,168.8,177.0,4,0,0,0,,49,58,38.4,73.41,84.28,37.15,Grass,Kanto
629,Giovanni_1628,Pallet Town,Water,Squirtle,6,53.5,53.7,88.5,215.7,1,9.1,100,57.1,4,1,6,1853,14,9,1,1,1,1,16,5,0,97.1,113.2,6,0,0,0,,182,40,26.5,41.89,92.12,8.84,None,Kanto
630,Bill_5965,Cerulean City,Fire,Charmander,4,37.9,39.6,49.9,238.3,1,0.9,322,53.0,2,1,6,1103,55,6,11,0,2,1,40,5,1,180.2,183.3,1,0,0,0,,96,62,41.1,96.97,32.64,64.77,Water,Kanto
631,Yellow_9676,Vermilion City,Fire,Charmander,1,47.5,73.1,57.8,251.5,2,6.1,498,53.7,4,1,1,2356,61,5,18,0,1,2,67,9,0,172.5,180.5,5,0,0,0,,79,71,47.0,66.0,28.05,65.8,Electric,Kanto
632,Blue_9151,Lavender Town,Grass,Bulbasaur,6,38.1,52.9,54.4,318.0,3,4.1,464,47.6,2,1,2,1308,54,7,16,1,3,0,51,9,2,143.7,155.0,4,0,0,0,,100,67,44.4,36.2,29.61,82.01,Ghost,Kanto
633,Gary_7133,Vermilion City,Fire,Charmander,6,46.4,63.6,75.6,244.7,5,4.2,596,38.0,3,1,2,2002,79,17,11,0,2,0,69,5,4,162.6,170.5,4,0,0,0,,65,75,49.7,8.22,59.51,96.89,Electric,Kanto
634,Dario_5115,Pallet Town,Grass,Bulbasaur,2,45.2,53.2,65.8,315.2,3,0.2,580,24.4,2,1,3,1338,69,7,15,0,3,0,64,1,0,131.3,135.5,3,0,0,0,,19,71,47.0,18.0,50.43,98.21,None,Kanto
635,Blaine_3175,Pewter City,Grass,Bulbasaur,6,30.9,35.1,70.0,228.2,1,3.9,259,58.1,1,1,2,372,26,6,7,0,1,0,39,5,3,154.6,155.7,3,0,0,0,,114,51,33.8,94.67,49.41,23.82,Rock,Kanto
636,Falkner_7482,Lavender Town,Water,Squirtle,6,35.1,37.6,74.8,89.3,2,4.0,82,41.4,3,0,1,1964,11,8,0,1,4,4,13,3,0,118.9,124.9,3,0,0,0,,34,27,17.9,10.44,37.05,0.73,Ghost,Kanto
637,Brock_9119,Pewter City,Fire,Charmander,3,46.0,47.0,59.8,260.7,5,4.7,510,53.2,3,1,1,1629,65,6,13,1,6,6,51,3,0,182.6,205.1,7,0,0,0,,87,47,31.1,31.6,81.55,83.32,Rock,Kanto
638,Giselle_4655,Cerulean City,Fire,Charmander,6,58.9,66.0,59.4,155.6,1,13.4,277,49.2,4,0,0,1578,47,8,8,0,3,2,38,3,3,128.6,130.4,5,0,0,0,,171,46,30.5,17.15,32.97,20.04,Water,Kanto
639,Pryce_7984,Fuchsia City,Grass,Bulbasaur,5,44.5,50.8,88.3,229.6,3,2.1,501,58.3,3,0,0,2014,57,9,15,0,2,0,66,5,4,159.9,186.4,4,0,0,0,,93,72,47.7,62.73,89.55,84.61,Poison,Kanto
640,Gold_9629,Celadon City,Fire,Charmander,3,39.1,40.5,67.5,277.0,2,4.8,387,58.4,4,1,2,2272,35,5,10,1,5,1,41,2,2,131.3,198.9,5,0,0,0,,54,29,19.2,4.7,82.04,30.65,Grass,Kanto
641,Falkner_3511,Cinnabar Island,Fire,Charmander,2,28.9,40.9,39.4,241.9,2,1.1,274,30.4,4,1,2,2324,22,3,8,0,0,1,32,2,1,163.6,247.1,1,0,0,0,,73,39,25.8,46.18,21.29,48.35,Fire,Kanto
642,Jasmine_6859,Saffron City,Water,Squirtle,5,28.5,29.2,77.0,143.0,3,0.1,147,65.3,3,0,2,1541,31,1,6,0,1,1,25,9,0,163.9,170.0,4,0,0,0,,67,51,33.8,90.31,87.65,10.59,Psychic,Kanto
643,Sabrina_3023,Fuchsia City,Grass,Bulbasaur,6,46.1,51.3,56.9,222.9,2,1.2,475,51.9,4,0,2,2255,51,11,10,0,3,0,66,3,2,141.1,170.5,3,0,0,0,,56,71,47.0,32.49,42.12,84.95,Poison,Kanto
644,AJ_7712,Celadon City,Grass,Bulbasaur,4,27.2,40.3,81.0,121.5,4,0.8,142,61.2,3,0,3,1787,25,6,10,1,0,0,35,4,2,134.9,137.9,4,0,0,0,,88,42,27.8,37.15,98.58,21.82,Grass,Kanto
645,Casey_4737,Fuchsia City,Grass,Bulbasaur,3,34.4,36.5,75.2,163.6,1,2.6,350,50.7,3,0,2,1951,41,12,7,0,3,2,42,6,2,164.5,168.6,3,0,0,0,,79,49,32.5,5.79,84.09,69.2,Poison,Kanto
646,Yellow_2483,Celadon City,Water,Squirtle,5,28.1,37.7,58.0,192.3,3,1.1,305,50.6,2,1,5,974,47,9,3,0,1,0,37,3,1,166.6,175.0,3,0,0,0,,41,56,37.1,71.04,25.47,48.74,Grass,Kanto
647,Gold_4610,Pewter City,Fire,Charmander,3,31.7,36.5,83.6,254.7,3,1.7,345,53.9,4,1,1,1989,28,12,4,1,3,2,57,6,0,158.7,186.8,4,0,0,0,,94,41,27.2,12.67,99.27,51.62,Rock,Kanto
648,Green_8406,Saffron City,Water,Squirtle,6,26.4,33.9,65.1,254.7,3,0.1,426,55.6,4,1,2,2151,53,3,11,1,0,1,67,8,0,150.1,177.8,3,0,0,0,,45,53,35.1,25.26,52.02,83.0,Psychic,Kanto
649,Bruno_9719,Celadon City,Water,Squirtle,5,69.3,70.4,77.5,219.1,1,15.0,427,77.9,1,1,4,573,48,11,12,0,2,0,59,6,3,120.4,126.9,7,0,0,0,,223,73,48.3,58.03,62.32,48.51,Grass,Kanto
650,Karen_9892,Celadon City,Fire,Charmander,4,27.8,53.2,67.4,150.0,2,2.6,211,45.8,2,0,4,1013,32,3,6,0,3,0,25,7,1,146.0,148.0,2,0,0,0,,91,40,26.5,53.99,37.25,29.04,Grass,Kanto
651,Koji_6057,Saffron City,Fire,Charmander,6,48.0,49.4,64.1,300.5,6,4.6,469,62.4,3,1,8,1839,49,12,14,1,2,0,53,8,1,174.1,176.2,6,0,0,0,,55,76,50.3,90.13,43.66,83.87,Psychic,Kanto
652,Surge_2259,Lavender Town,Fire,Charmander,6,46.5,57.4,49.9,270.3,1,5.0,522,23.9,3,1,1,1757,68,13,8,0,1,1,64,3,2,153.5,155.2,1,0,0,0,,98,50,33.1,26.31,10.37,75.91,Ghost,Kanto
653,Koga_3830,Pewter City,Grass,Bulbasaur,4,18.2,23.5,61.6,140.4,4,1.9,188,35.2,4,0,5,2029,9,2,2,1,2,1,29,5,0,153.1,169.8,3,0,0,0,,105,42,27.8,79.18,21.68,5.2,Rock,Kanto
654,Lara_7284,Celadon City,Fire,Charmander,6,39.7,42.4,57.2,182.1,2,2.8,531,31.0,4,0,1,2335,54,16,16,0,4,1,64,3,2,136.9,149.6,2,0,0,0,,102,67,44.4,8.68,18.49,86.41,Grass,Kanto
655,Pryce_8282,Pallet Town,Water,Squirtle,4,43.2,44.1,61.8,310.8,1,0.8,428,30.9,3,1,3,2194,68,7,15,1,3,2,52,3,2,146.1,168.6,2,0,0,0,,78,49,32.5,20.13,17.77,82.83,None,Kanto
656,Duplica_4836,Celadon City,Fire,Charmander,2,44.0,47.9,79.7,283.4,4,2.4,524,67.0,4,1,5,2253,65,15,5,0,1,1,61,7,1,180.8,185.4,6,0,0,0,,77,93,61.6,95.82,75.92,92.16,Grass,Kanto
657,Daisy_2980,Cinnabar Island,Fire,Charmander,2,32.3,36.1,48.4,263.3,2,2.2,527,38.5,4,1,2,2186,48,20,11,1,6,0,62,2,1,128.9,136.5,3,0,0,0,,109,61,40.4,12.57,53.51,80.51,Fire,Kanto
658,Daisy_7587,Cerulean City,Grass,Bulbasaur,5,45.9,61.8,65.8,278.2,1,4.9,411,73.9,2,1,4,1258,64,20,7,0,4,1,49,4,0,162.5,175.6,4,0,0,0,,142,70,46.4,69.45,58.45,50.11,Water,Kanto
659,Bruno_5858,Fuchsia City,Water,Squirtle,4,25.0,28.1,80.6,252.9,1,3.4,315,44.4,2,1,1,978,39,6,8,0,2,0,40,1,1,155.4,155.8,2,0,0,0,,41,40,26.5,3.86,57.76,50.89,Poison,Kanto
660,Blue_2110,Fuchsia City,Water,Squirtle,5,33.1,36.0,66.7,255.7,1,0.5,467,30.0,3,1,4,2024,63,10,5,0,1,0,40,2,1,163.0,170.3,1,0,0,0,,79,74,49.0,12.15,51.04,77.29,Poison,Kanto
661,Misty_4347,Vermilion City,Fire,Charmander,6,42.8,52.9,65.3,186.8,2,1.7,505,44.5,4,0,1,2037,64,13,10,0,1,1,65,3,0,159.4,186.3,4,0,0,0,,133,40,26.5,68.31,30.15,90.83,Electric,Kanto
662,Morty_5491,Lavender Town,Water,Squirtle,4,29.5,44.5,81.2,219.2,1,1.1,190,38.0,3,1,2,1399,22,7,6,0,2,1,21,4,4,104.2,109.8,2,0,0,0,,85,20,13.2,47.8,45.66,18.04,Ghost,Kanto
663,Will_7364,Celadon City,Grass,Bulbasaur,5,60.2,62.9,63.7,275.4,3,7.8,555,52.8,3,1,6,1658,61,14,12,1,2,0,75,0,2,155.0,157.1,5,0,0,0,,118,65,43.0,38.87,66.26,95.89,Grass,Kanto
664,Erika_1263,Viridian City,Water,Squirtle,2,41.3,42.3,66.6,260.6,3,2.7,499,56.1,3,1,3,2050,54,19,6,1,0,0,39,3,3,125.0,126.4,5,0,0,0,,111,75,49.7,75.71,21.88,81.34,Ground,Kanto
665,Will_4884,Cinnabar Island,Fire,Charmander,2,37.7,45.8,71.0,255.0,1,0.0,506,36.1,5,1,4,3147,56,10,9,0,1,1,52,2,1,110.7,114.6,3,0,0,0,,112,54,35.8,24.25,48.08,74.35,Fire,Kanto
666,Yellow_5624,Saffron City,Grass,Bulbasaur,5,60.3,87.5,87.6,254.2,3,7.2,349,75.3,1,1,3,553,28,8,5,0,3,0,44,7,2,153.3,186.0,7,0,0,0,,114,47,31.1,61.43,98.95,41.98,Psychic,Kanto
667,Bill_7427,Cerulean City,Fire,Charmander,5,28.4,37.3,69.5,234.0,5,0.8,243,58.3,2,1,4,1426,36,2,6,1,2,0,35,4,1,120.6,122.4,5,0,0,0,,66,56,37.1,42.38,45.79,41.52,Water,Kanto
668,Sabrina_5653,Fuchsia City,Fire,Charmander,6,50.5,54.1,51.7,107.7,5,10.0,357,53.3,3,0,8,1721,18,13,6,0,3,1,40,4,0,131.9,143.2,5,0,0,0,,199,53,35.1,75.03,11.07,34.18,Poison,Kanto
669,AJ_6044,Vermilion City,Fire,Charmander,6,35.3,53.4,39.9,111.1,3,1.9,76,34.5,3,0,5,1706,31,2,3,0,0,1,10,6,3,149.6,162.7,2,0,0,0,,131,38,25.2,84.65,1.87,3.04,Electric,Kanto
670,Koji_1705,Pallet Town,Fire,Charmander,6,48.7,54.5,76.2,309.6,1,2.9,637,75.5,3,1,1,1775,62,15,9,0,3,0,71,7,2,148.3,159.7,6,0,0,0,,140,70,46.4,57.09,79.92,96.44,None,Kanto
671,Gary_9885,Pewter City,Fire,Charmander,6,33.8,62.0,77.9,182.1,4,1.2,426,48.1,3,0,3,2074,49,10,11,0,4,1,49,5,1,153.3,167.6,4,0,0,0,,78,43,28.5,27.44,50.43,86.1,Rock,Kanto
672,Casey_6486,Vermilion City,Water,Squirtle,6,41.6,60.5,69.5,166.5,2,4.3,444,74.8,2,0,4,1558,56,12,10,0,3,1,50,8,1,148.5,163.5,5,0,0,0,,98,74,49.0,63.52,73.76,46.8,Electric,Kanto
673,Janine_2783,Vermilion City,Fire,Charmander,4,23.8,26.4,90.5,118.9,2,1.2,33,64.2,3,0,1,821,38,2,1,0,0,1,8,5,2,113.7,132.2,3,0,0,0,,118,2,1.3,21.18,80.86,9.14,Electric,Kanto
674,Aya_7366,Pallet Town,Fire,Charmander,3,34.1,34.9,42.7,178.1,3,1.0,408,50.1,3,0,5,1851,43,11,1,0,1,2,52,6,1,194.8,201.3,3,0,0,0,,86,67,44.4,97.6,14.81,67.46,None,Kanto
675,Sabrina_8720,Saffron City,Water,Squirtle,3,45.0,47.8,55.9,112.3,2,8.5,129,56.8,4,0,5,2166,25,3,3,0,1,0,21,2,2,104.7,109.0,4,0,0,0,,161,42,27.8,47.83,70.07,4.42,Psychic,Kanto
676,Crystal_4920,Pewter City,Fire,Charmander,5,33.4,36.9,68.0,219.1,4,2.2,286,54.0,4,1,6,2150,46,7,8,1,3,3,39,5,1,173.6,178.6,4,0,0,0,,93,53,35.1,96.24,66.1,42.3,Rock,Kanto
677,Surge_7305,Celadon City,Grass,Bulbasaur,4,35.2,37.2,51.8,196.1,3,2.7,322,38.9,2,1,0,894,47,6,10,0,3,0,34,4,2,92.8,103.3,3,0,0,0,,86,28,18.5,4.32,17.59,52.43,Grass,Kanto
678,Lance_7639,Viridian City,Fire,Charmander,5,41.2,43.6,62.9,143.3,2,3.3,444,45.8,3,0,0,1556,55,11,6,0,2,2,74,2,1,136.0,138.4,3,0,0,0,,65,52,34.4,35.94,50.84,74.39,Ground,Kanto
679,Karen_4821,Cerulean City,Fire,Charmander,3,26.4,37.2,86.7,270.5,3,0.1,370,67.8,3,1,0,1847,35,9,10,0,4,0,30,4,1,179.2,187.0,4,0,0,0,,102,48,31.8,65.02,91.22,60.27,Water,Kanto
680,Blaine_5941,Viridian City,Grass,Bulbasaur,4,27.0,35.9,72.4,213.2,1,0.7,514,62.1,3,0,1,1950,58,20,12,0,4,3,59,7,0,181.3,182.8,4,0,0,0,,54,53,35.1,65.89,76.82,97.42,Ground,Kanto
681,Karen_4663,Saffron City,Fire,Charmander,2,33.4,36.7,47.1,294.9,2,0.6,300,38.5,3,1,2,1938,32,11,9,0,4,2,42,8,0,172.9,186.6,3,0,0,0,,84,44,29.1,54.91,18.38,52.11,Psychic,Kanto
682,Morty_1304,Lavender Town,Grass,Bulbasaur,6,65.9,76.4,65.4,267.2,2,9.6,482,78.9,2,1,4,1032,52,14,10,0,2,0,67,4,2,124.2,131.7,7,0,0,0,,170,59,39.1,70.34,80.25,68.21,Ghost,Kanto
683,Daisy_1582,Pewter City,Water,Squirtle,6,30.7,35.3,44.9,183.7,4,1.2,537,20.2,3,0,4,1548,70,14,15,0,3,2,60,2,0,150.4,150.9,1,0,0,0,,125,65,43.0,17.35,4.59,99.15,Rock,Kanto
684,Lance_4059,Pewter City,Fire,Charmander,6,33.0,67.0,77.6,78.8,4,1.6,164,45.5,3,0,3,1849,43,3,4,0,2,1,22,4,2,147.6,147.8,3,0,0,0,,33,25,16.6,11.67,76.61,19.21,Rock,Kanto
685,Richie_6597,Lavender Town,Grass,Bulbasaur,5,33.8,52.0,87.5,159.3,1,4.2,147,44.2,3,0,0,1422,28,5,9,0,3,1,26,1,1,104.0,144.9,1,0,0,0,,70,38,25.2,6.41,85.02,30.13,Ghost,Kanto
686,Sabrina_3976,Saffron City,Fire,Charmander,4,16.5,18.8,52.7,208.9,1,0.0,140,28.4,3,1,1,1137,27,6,2,0,1,0,24,6,1,103.6,107.2,0,0,0,0,,16,22,14.6,14.21,0.67,13.08,Psychic,Kanto
687,Misty_7453,Cinnabar Island,Fire,Charmander,2,32.7,32.8,90.7,174.8,1,3.4,166,62.3,4,1,0,1842,17,5,5,1,2,1,23,5,3,139.2,139.6,4,0,0,0,,83,36,23.8,22.38,89.75,12.83,Fire,Kanto
688,Samurai_7420,Pallet Town,Grass,Bulbasaur,6,25.7,36.9,59.5,192.8,3,1.6,201,61.2,3,1,0,1891,27,7,4,1,0,1,28,3,1,132.2,156.5,5,0,0,0,,121,32,21.2,27.99,76.24,43.08,None,Kanto
689,Will_7682,Viridian City,Fire,Charmander,4,37.8,41.0,51.5,309.0,1,1.3,381,21.9,3,1,2,1611,57,15,8,0,2,0,57,6,1,150.6,161.0,1,0,0,0,,144,80,53.0,28.05,13.97,71.85,Ground,Kanto
690,Aya_5752,Fuchsia City,Fire,Charmander,3,35.0,40.5,76.7,192.9,4,0.5,201,67.2,4,0,1,2141,29,7,3,0,3,1,24,3,2,134.5,139.8,5,0,0,0,,107,18,11.9,46.03,77.12,37.41,Poison,Kanto
691,Surge_8112,Lavender Town,Fire,Charmander,4,43.6,51.6,45.0,146.0,1,4.4,235,66.5,3,0,3,1812,30,9,7,0,2,2,22,4,0,120.1,120.6,5,0,0,0,,122,57,37.7,72.18,26.13,23.68,Ghost,Kanto
692,Silver_1758,Saffron City,Fire,Charmander,2,27.8,36.0,69.7,99.1,1,1.8,84,60.9,2,0,2,1443,19,5,4,0,3,0,14,8,2,143.4,165.4,4,0,0,0,,64,27,17.9,71.89,68.42,11.33,Psychic,Kanto
693,Sabrina_8930,Lavender Town,Water,Squirtle,5,56.3,62.4,72.7,275.5,3,6.5,435,72.5,3,1,2,1277,49,8,10,0,3,2,45,5,0,135.5,155.4,6,0,0,0,,106,49,32.5,59.55,77.9,72.21,Ghost,Kanto
694,Lara_8522,Vermilion City,Fire,Charmander,5,28.5,32.5,69.6,146.2,5,1.2,165,73.6,4,1,3,2145,33,5,4,0,5,1,23,10,0,136.1,141.1,5,0,0,0,,109,67,44.4,72.05,52.4,27.34,Electric,Kanto
695,Green_4269,Lavender Town,Fire,Charmander,4,28.8,29.8,72.5,312.1,4,0.6,381,57.1,3,1,4,1059,35,8,7,0,1,0,46,4,0,142.6,162.5,2,0,0,0,,76,52,34.4,47.64,81.44,56.5,Ghost,Kanto
696,Clair_2549,Celadon City,Fire,Charmander,6,27.7,28.4,75.9,132.2,6,0.2,184,51.1,4,0,4,1707,39,5,8,0,3,1,19,2,1,164.6,210.6,4,0,0,0,,79,35,23.2,83.45,59.62,16.78,Grass,Kanto
697,Jasmine_1836,Celadon City,Grass,Bulbasaur,2,54.5,54.6,89.9,158.4,5,9.5,315,99.5,3,0,6,1088,45,9,13,0,2,1,31,5,0,128.7,168.5,8,1,1,1,339.0,194,55,36.4,84.98,86.87,39.45,Grass,Kanto
698,Gold_3339,Celadon City,Water,Squirtle,2,33.9,46.8,65.1,171.3,1,0.9,350,45.3,4,0,2,2239,58,9,7,1,2,2,51,6,0,163.7,215.5,3,0,0,0,,95,63,41.7,70.79,28.63,58.88,Grass,Kanto
699,James_3213,Cerulean City,Water,Squirtle,3,39.3,41.0,70.1,137.9,2,4.6,179,57.6,2,0,2,1380,34,4,1,0,3,0,20,2,0,109.5,120.4,3,0,0,0,,100,17,11.3,23.97,64.48,25.22,Water,Kanto
700,Brock_8707,Vermilion City,Fire,Charmander,6,48.7,61.0,33.0,295.9,6,1.4,515,48.6,3,1,2,1820,65,6,13,1,1,0,52,4,1,154.2,158.1,5,0,0,0,,110,75,49.7,76.02,0.81,92.71,Electric,Kanto
701,Jasmine_1866,Celadon City,Fire,Charmander,6,24.4,24.5,73.7,244.2,1,0.4,219,74.0,3,1,4,2004,40,11,2,0,0,0,30,9,1,155.3,155.9,4,0,0,0,,73,24,15.9,88.89,88.57,32.06,Grass,Kanto
702,Koga_7773,Pallet Town,Water,Squirtle,6,45.1,50.5,56.3,342.8,1,4.3,615,35.3,3,1,1,2083,77,13,12,0,4,2,65,3,2,127.4,149.9,3,0,0,0,,182,70,46.4,8.06,29.59,97.55,None,Kanto
703,Misty_5439,Cerulean City,Grass,Bulbasaur,6,26.2,26.7,81.7,117.7,5,1.2,228,67.3,1,0,8,807,32,6,8,0,3,1,22,6,2,204.5,210.7,5,0,0,0,,82,57,37.7,62.87,60.95,31.46,Water,Kanto
704,Ash_2550,Fuchsia City,Grass,Bulbasaur,6,44.1,79.7,49.6,296.6,2,3.6,433,50.5,1,1,4,928,50,15,8,0,1,1,35,6,1,100.9,109.3,3,0,0,0,,78,50,33.1,66.53,6.15,73.71,Poison,Kanto
705,Morty_9946,Lavender Town,Water,Squirtle,4,36.6,37.2,70.7,232.8,6,5.8,318,88.7,3,1,4,1806,34,12,7,0,2,0,37,6,3,154.7,163.5,7,0,0,0,,135,49,32.5,76.69,96.48,34.7,Ghost,Kanto
706,Gold_4659,Pewter City,Grass,Bulbasaur,6,37.6,41.6,68.0,206.1,2,1.3,338,37.1,2,0,5,975,41,13,4,0,2,1,46,2,0,162.9,171.2,2,0,0,0,,114,67,44.4,78.51,15.25,49.68,Rock,Kanto
707,Janine_3703,Cinnabar Island,Fire,Charmander,3,23.6,25.2,79.4,175.1,3,1.3,343,32.8,3,0,2,1780,33,8,5,0,3,0,39,3,1,140.2,141.3,1,0,0,0,,76,60,39.7,42.85,60.98,49.25,Fire,Kanto
708,Giselle_5446,Cerulean City,Water,Squirtle,5,19.5,37.8,61.8,121.9,1,2.6,65,57.6,3,0,3,1793,10,4,0,1,0,1,17,4,1,150.4,151.5,2,0,0,0,,62,31,20.5,76.46,57.51,4.73,Water,Kanto
