trainer_id,battle_round,opponent,opponent_type,team_level,strategy_score,type_coverage,fatigue,morale,pokemon_health_entering,item_used,item_type,battle_won,damage_taken,damage_dealt,turns,still_in_tournament
335,3,Agatha,Ghost,58,38.4,5,19.24,100.0,71.2,0,none,1,18.2,47.0,2,1
335,4,Lance,Dragon,58,38.4,5,32.77,100.0,53.0,0,none,0,25.1,28.2,4,1
336,1,Lorelei,Ice,59,50.9,2,0.0,64.16,100.0,0,none,1,25.2,43.8,12,1
336,2,Bruno,Fighting,59,50.9,2,12.08,75.24,74.8,0,none,1,34.2,49.9,9,1
336,3,Agatha,Ghost,59,50.9,2,25.24,90.06,40.6,0,none,1,29.5,50.5,12,1
336,4,Lance,Dragon,59,50.9,2,28.35,94.15,11.1,0,none,1,31.8,44.6,7,1
337,1,Lorelei,Ice,50,90.3,3,0.0,68.07,100.0,0,none,1,10.3,32.6,4,1
337,2,Bruno,Fighting,50,90.3,3,7.67,88.61,89.7,0,none,1,25.7,49.3,3,1
337,3,Agatha,Ghost,50,90.3,3,24.47,100.0,64.0,0,none,1,21.6,50.6,4,1
337,4,Lance,Dragon,50,90.3,3,38.63,100.0,42.4,0,none,1,29.1,44.0,8,1
338,1,Lorelei,Ice,55,33.6,2,0.0,68.64,100.0,0,none,1,15.0,50.1,7,1
338,2,Bruno,Fighting,55,33.6,2,11.15,86.95,85.0,0,none,1,14.8,41.7,2,1
338,3,Agatha,Ghost,55,33.6,2,19.37,100.0,70.2,0,none,1,22.5,35.7,6,1
338,4,Lance,Dragon,55,33.6,2,31.41,100.0,47.7,0,none,0,39.5,36.0,8,1
339,1,Lorelei,Ice,57,16.4,1,0.0,77.62,100.0,0,none,1,41.1,53.4,5,1
339,2,Bruno,Fighting,57,16.4,1,8.91,92.24,58.9,0,none,1,25.6,37.8,4,1
339,3,Agatha,Ghost,57,16.4,1,19.34,100.0,33.3,0,none,0,33.7,26.6,8,1
339,4,Lance,Dragon,57,16.4,1,36.11,79.42,0.0,0,none,0,0.0,0.0,0,0
340,1,Lorelei,Ice,49,73.9,5,0.0,71.33,100.0,0,none,1,6.1,40.1,5,1
340,2,Bruno,Fighting,49,73.9,5,9.19,81.26,93.9,0,none,1,18.8,53.6,3,1
340,3,Agatha,Ghost,49,73.9,5,18.05,97.73,75.1,0,none,1,19.3,61.8,7,1
340,4,Lance,Dragon,49,73.9,5,25.59,100.0,55.8,0,none,1,33.9,40.5,4,1
341,1,Lorelei,Ice,59,63.3,6,0.0,61.51,100.0,0,none,1,19.3,41.7,4,1
341,2,Bruno,Fighting,59,63.3,6,13.01,73.1,80.7,0,none,1,29.7,48.8,5,1
341,3,Agatha,Ghost,59,63.3,6,21.32,84.65,51.0,0,none,1,17.3,36.3,6,1
341,4,Lance,Dragon,59,63.3,6,24.58,97.11,33.7,0,none,0,39.3,45.0,2,1
342,1,Lorelei,Ice,55,72.0,6,0.0,73.97,100.0,0,none,1,30.0,65.7,4,1
342,2,Bruno,Fighting,55,72.0,6,11.4,91.33,70.0,0,none,1,29.8,21.4,6,1
342,3,Agatha,Ghost,55,72.0,6,19.51,100.0,40.2,0,none,1,28.5,39.6,6,1
342,4,Lance,Dragon,55,72.0,6,26.64,100.0,11.7,0,none,1,29.4,15.8,6,1
343,1,Lorelei,Ice,52,31.7,1,0.0,66.76,100.0,0,none,1,41.1,30.5,4,1
343,2,Bruno,Fighting,52,31.7,1,6.74,87.56,58.9,0,none,1,10.3,23.5,9,1
343,3,Agatha,Ghost,52,31.7,1,18.97,96.35,48.6,0,none,1,38.9,34.3,5,1
343,4,Lance,Dragon,52,31.7,1,26.48,100.0,9.7,0,none,0,34.3,41.5,6,1
344,1,Lorelei,Ice,53,63.7,3,0.0,60.11,100.0,0,none,1,21.0,31.1,4,1
344,2,Bruno,Fighting,53,63.7,3,14.87,72.72,79.0,0,none,1,17.7,34.9,5,1
344,3,Agatha,Ghost,53,63.7,3,22.3,94.3,61.3,0,none,1,25.8,49.1,13,1
344,4,Lance,Dragon,53,63.7,3,35.34,100.0,35.5,1,x_attack,1,26.7,63.0,7,1
345,1,Lorelei,Ice,54,54.8,5,0.0,64.97,100.0,0,none,1,19.0,34.6,8,1
345,2,Bruno,Fighting,54,54.8,5,9.52,75.74,81.0,0,none,1,21.2,42.8,8,1
345,3,Agatha,Ghost,54,54.8,5,16.16,93.21,59.8,0,none,0,21.7,45.6,5,1
345,4,Lance,Dragon,54,54.8,5,30.9,82.29,38.1,0,none,0,0.0,0.0,0,0
346,1,Lorelei,Ice,68,50.8,1,0.0,73.44,100.0,0,none,1,33.2,51.1,6,1
346,2,Bruno,Fighting,68,50.8,1,8.68,91.19,66.8,0,none,1,34.5,32.8,4,1
346,3,Agatha,Ghost,68,50.8,1,19.65,100.0,32.3,0,none,1,37.3,61.1,4,1
346,4,Lance,Dragon,68,50.8,1,29.81,100.0,60.0,1,full_restore,0,20.0,36.4,3,1
347,1,Lorelei,Ice,53,72.3,1,0.0,76.03,100.0,0,none,1,0.0,57.4,2,1
347,2,Bruno,Fighting,53,72.3,1,10.92,87.4,100.0,0,none,1,24.6,40.9,8,1
347,3,Agatha,Ghost,53,72.3,1,26.27,100.0,75.4,0,none,1,17.9,39.2,4,1
347,4,Lance,Dragon,53,72.3,1,33.37,100.0,57.5,0,none,1,38.7,38.2,6,1
348,1,Lorelei,Ice,57,41.1,4,0.0,65.95,100.0,0,none,0,18.7,36.1,2,1
348,2,Bruno,Fighting,57,41.1,4,14.16,38.08,81.3,0,none,0,0.0,0.0,0,0
348,3,Agatha,Ghost,57,41.1,4,14.16,38.08,81.3,0,none,0,0.0,0.0,0,0
348,4,Lance,Dragon,57,41.1,4,14.16,38.08,81.3,0,none,0,0.0,0.0,0,0
349,1,Lorelei,Ice,54,76.8,2,0.0,80.77,100.0,0,none,1,21.6,30.9,3,1
349,2,Bruno,Fighting,54,76.8,2,10.58,100.0,78.4,0,none,1,41.3,35.9,3,1
349,3,Agatha,Ghost,54,76.8,2,17.55,100.0,37.1,0,none,0,19.1,49.6,5,1
349,4,Lance,Dragon,54,76.8,2,30.82,81.14,18.0,0,none,0,0.0,0.0,0,0
350,1,Lorelei,Ice,64,31.8,6,0.0,70.21,100.0,0,none,1,21.0,58.5,3,1
350,2,Bruno,Fighting,64,31.8,6,14.99,83.75,79.0,0,none,1,38.4,57.6,7,1
350,3,Agatha,Ghost,64,31.8,6,23.73,100.0,70.6,1,potion,1,33.4,56.2,6,1
350,4,Lance,Dragon,64,31.8,6,33.03,100.0,37.2,0,none,1,38.0,28.5,10,1
351,1,Lorelei,Ice,45,61.1,4,0.0,79.33,100.0,0,none,1,21.2,57.3,5,1
351,2,Bruno,Fighting,45,61.1,4,6.6,94.75,78.8,0,none,1,7.1,40.7,10,1
351,3,Agatha,Ghost,45,61.1,4,15.68,100.0,71.7,0,none,0,21.1,49.6,5,1
351,4,Lance,Dragon,45,61.1,4,30.29,76.23,50.6,0,none,0,0.0,0.0,0,0
352,1,Lorelei,Ice,42,30.6,1,0.0,80.15,100.0,0,none,1,25.2,45.8,6,1
352,2,Bruno,Fighting,42,30.6,1,2.97,100.0,74.8,0,none,1,21.5,22.4,5,1
352,3,Agatha,Ghost,42,30.6,1,14.02,100.0,53.3,0,none,0,29.1,20.0,5,1
352,4,Lance,Dragon,42,30.6,1,28.62,82.04,24.2,0,none,0,0.0,0.0,0,0
353,1,Lorelei,Ice,57,51.6,1,0.0,64.88,100.0,0,none,1,25.2,38.7,7,1
353,2,Bruno,Fighting,57,51.6,1,12.64,80.75,74.8,0,none,1,27.3,50.4,6,1
353,3,Agatha,Ghost,57,51.6,1,20.25,95.5,47.5,0,none,1,31.4,47.9,1,1
353,4,Lance,Dragon,57,51.6,1,32.17,100.0,16.1,0,none,1,15.1,41.2,8,1
354,1,Lorelei,Ice,56,25.5,1,0.0,75.19,100.0,0,none,1,37.7,41.4,5,1
354,2,Bruno,Fighting,56,25.5,1,11.83,90.67,62.3,0,none,1,29.9,42.0,7,1
354,3,Agatha,Ghost,56,25.5,1,15.18,97.8,32.4,0,none,1,25.0,28.2,6,1
354,4,Lance,Dragon,56,25.5,1,24.7,100.0,7.4,0,none,0,45.9,21.9,4,1
355,1,Lorelei,Ice,42,62.5,6,0.0,65.95,100.0,0,none,1,23.8,34.7,11,1
355,2,Bruno,Fighting,42,62.5,6,8.91,85.36,76.2,0,none,1,12.3,52.0,7,1
355,3,Agatha,Ghost,42,62.5,6,16.65,92.44,63.9,0,none,1,26.0,25.0,8,1
355,4,Lance,Dragon,42,62.5,6,23.55,100.0,37.9,0,none,1,51.4,51.7,11,1
356,1,Lorelei,Ice,37,53.3,5,0.0,64.1,100.0,0,none,0,30.5,38.8,7,1
356,2,Bruno,Fighting,37,53.3,5,11.88,44.26,69.5,0,none,0,0.0,0.0,0,0
356,3,Agatha,Ghost,37,53.3,5,11.88,44.26,69.5,0,none,0,0.0,0.0,0,0
356,4,Lance,Dragon,37,53.3,5,11.88,44.26,69.5,0,none,0,0.0,0.0,0,0
357,1,Lorelei,Ice,52,38.8,4,0.0,48.7,100.0,0,none,1,39.8,30.1,3,1
357,2,Bruno,Fighting,52,38.8,4,7.25,56.62,60.2,0,none,1,14.5,42.2,8,1
357,3,Agatha,Ghost,52,38.8,4,16.99,70.21,100.0,1,full_restore,1,28.3,52.8,4,1
357,4,Lance,Dragon,52,38.8,4,24.72,93.05,71.7,0,none,0,33.9,56.3,5,1
358,1,Lorelei,Ice,72,46.5,2,0.0,89.15,100.0,0,none,0,18.1,44.7,6,1
358,2,Bruno,Fighting,72,46.5,2,20.41,75.52,81.9,0,none,0,0.0,0.0,0,0
358,3,Agatha,Ghost,72,46.5,2,20.41,75.52,81.9,0,none,0,0.0,0.0,0,0
358,4,Lance,Dragon,72,46.5,2,20.41,75.52,81.9,0,none,0,0.0,0.0,0,0
359,1,Lorelei,Ice,67,37.8,3,0.0,71.65,100.0,0,none,1,20.3,31.3,8,1
359,2,Bruno,Fighting,67,37.8,3,9.23,82.55,79.7,0,none,1,18.6,52.7,5,1
359,3,Agatha,Ghost,67,37.8,3,14.72,87.56,61.1,0,none,1,23.8,51.9,4,1
359,4,Lance,Dragon,67,37.8,3,26.53,100.0,37.3,0,none,0,26.3,48.7,6,1
360,1,Lorelei,Ice,62,68.8,3,0.0,76.67,100.0,0,none,1,15.9,27.7,2,1
360,2,Bruno,Fighting,62,68.8,3,5.38,86.98,84.1,0,none,1,1.3,40.0,5,1
360,3,Agatha,Ghost,62,68.8,3,16.79,100.0,82.8,0,none,1,30.6,40.1,4,1
360,4,Lance,Dragon,62,68.8,3,24.19,98.95,52.2,0,none,0,0.0,42.8,6,1
361,1,Lorelei,Ice,47,59.3,5,0.0,78.98,100.0,0,none,1,14.6,27.5,6,1
361,2,Bruno,Fighting,47,59.3,5,9.46,87.81,85.4,0,none,1,17.3,32.4,3,1
361,3,Agatha,Ghost,47,59.3,5,18.34,95.27,68.1,0,none,1,17.7,42.4,7,1
361,4,Lance,Dragon,47,59.3,5,27.51,100.0,50.4,0,none,1,27.7,46.2,2,1
362,1,Lorelei,Ice,66,43.5,4,0.0,86.2,100.0,0,none,1,26.9,36.9,5,1
362,2,Bruno,Fighting,66,43.5,4,11.25,100.0,73.1,0,none,1,22.7,33.1,6,1
362,3,Agatha,Ghost,66,43.5,4,21.74,100.0,50.4,0,none,1,8.1,70.8,5,1
362,4,Lance,Dragon,66,43.5,4,28.29,100.0,42.3,0,none,1,47.5,48.2,6,1
363,1,Lorelei,Ice,55,76.2,3,0.0,65.21,100.0,0,none,1,17.2,27.9,5,1
363,2,Bruno,Fighting,55,76.2,3,9.57,81.1,82.8,0,none,1,20.1,42.8,4,1
363,3,Agatha,Ghost,55,76.2,3,17.42,99.61,62.7,0,none,1,16.4,37.7,6,1
363,4,Lance,Dragon,55,76.2,3,27.32,100.0,46.3,0,none,0,21.7,52.8,7,1
364,1,Lorelei,Ice,48,29.1,4,0.0,71.03,100.0,0,none,1,18.2,33.0,7,1
364,2,Bruno,Fighting,48,29.1,4,6.94,83.72,81.8,0,none,1,30.6,26.5,9,1
364,3,Agatha,Ghost,48,29.1,4,20.26,97.26,51.2,0,none,1,29.9,41.9,9,1
364,4,Lance,Dragon,48,29.1,4,30.64,100.0,21.3,0,none,1,16.0,36.1,8,1
365,1,Lorelei,Ice,52,54.4,6,0.0,85.26,100.0,0,none,1,41.7,50.7,4,1
365,2,Bruno,Fighting,52,54.4,6,6.95,97.86,58.3,1,x_attack,1,38.6,67.3,5,1
365,3,Agatha,Ghost,52,54.4,6,14.42,100.0,19.7,0,none,1,2.9,31.6,7,1
365,4,Lance,Dragon,52,54.4,6,24.8,100.0,56.8,1,revive,1,26.2,41.4,4,1
366,1,Lorelei,Ice,48,66.0,1,0.0,68.77,100.0,0,none,1,24.9,35.3,4,1
366,2,Bruno,Fighting,48,66.0,1,9.49,79.9,75.1,0,none,1,24.8,75.0,9,1
366,3,Agatha,Ghost,48,66.0,1,21.38,98.84,50.3,0,none,1,38.1,27.7,9,1
366,4,Lance,Dragon,48,66.0,1,32.34,100.0,12.2,0,none,1,23.6,40.0,4,1
367,1,Lorelei,Ice,45,40.2,5,0.0,67.73,100.0,0,none,1,11.3,35.3,1,1
367,2,Bruno,Fighting,45,40.2,5,10.72,90.88,88.7,0,none,1,10.1,35.1,7,1
367,3,Agatha,Ghost,45,40.2,5,22.91,100.0,78.6,0,none,1,13.8,26.5,8,1
367,4,Lance,Dragon,45,40.2,5,31.84,100.0,64.8,0,none,1,20.8,36.9,9,1
368,1,Lorelei,Ice,61,70.3,2,0.0,68.81,100.0,0,none,1,20.6,31.4,5,1
368,2,Bruno,Fighting,61,70.3,2,14.96,84.47,79.4,0,none,1,11.8,57.0,5,1
368,3,Agatha,Ghost,61,70.3,2,24.08,97.17,67.6,0,none,1,10.4,40.7,3,1
368,4,Lance,Dragon,61,70.3,2,30.48,100.0,57.2,0,none,1,23.8,43.3,6,1
369,1,Lorelei,Ice,43,46.4,5,0.0,95.32,100.0,0,none,1,21.7,34.6,7,1
369,2,Bruno,Fighting,43,46.4,5,9.63,100.0,78.3,0,none,1,41.9,31.8,2,1
369,3,Agatha,Ghost,43,46.4,5,15.9,100.0,36.4,0,none,1,22.4,46.6,7,1
369,4,Lance,Dragon,43,46.4,5,19.3,100.0,14.0,0,none,1,36.2,28.7,7,1
370,1,Lorelei,Ice,52,73.0,3,0.0,50.99,100.0,0,none,1,35.2,56.8,7,1
370,2,Bruno,Fighting,52,73.0,3,7.83,72.75,94.8,1,potion,1,35.2,37.8,7,1
370,3,Agatha,Ghost,52,73.0,3,17.47,88.38,59.6,0,none,0,29.1,42.6,4,1
370,4,Lance,Dragon,52,73.0,3,29.74,78.07,30.5,0,none,0,0.0,0.0,0,0
371,1,Lorelei,Ice,68,72.9,6,0.0,69.02,100.0,0,none,1,7.8,60.3,4,1
371,2,Bruno,Fighting,68,72.9,6,15.06,82.89,92.2,0,none,1,30.1,32.4,7,1
371,3,Agatha,Ghost,68,72.9,6,26.86,100.0,62.1,0,none,1,45.4,61.8,3,1
371,4,Lance,Dragon,68,72.9,6,38.17,100.0,16.7,0,none,1,21.1,72.1,4,1
372,1,Lorelei,Ice,46,70.8,3,0.0,60.19,100.0,0,none,1,5.3,33.5,5,1
372,2,Bruno,Fighting,46,70.8,3,9.63,74.58,94.7,0,none,1,27.6,28.0,4,1
372,3,Agatha,Ghost,46,70.8,3,21.06,91.82,67.1,0,none,1,47.1,27.9,2,1
372,4,Lance,Dragon,46,70.8,3,30.98,100.0,20.0,0,none,0,35.8,39.7,3,1
373,1,Lorelei,Ice,53,66.2,6,0.0,60.14,100.0,0,none,0,18.6,38.9,4,1
373,2,Bruno,Fighting,53,66.2,6,13.39,33.94,81.4,0,none,0,0.0,0.0,0,0
373,3,Agatha,Ghost,53,66.2,6,13.39,33.94,81.4,0,none,0,0.0,0.0,0,0
373,4,Lance,Dragon,53,66.2,6,13.39,33.94,81.4,0,none,0,0.0,0.0,0,0
374,1,Lorelei,Ice,44,48.5,3,0.0,68.55,100.0,0,none,1,19.0,52.0,6,1
374,2,Bruno,Fighting,44,48.5,3,3.0,75.68,81.0,0,none,1,30.6,45.1,5,1
374,3,Agatha,Ghost,44,48.5,3,13.44,91.07,100.0,1,full_restore,1,21.0,40.1,7,1
374,4,Lance,Dragon,44,48.5,3,22.54,100.0,79.0,0,none,0,35.2,35.0,7,1
375,1,Lorelei,Ice,51,68.3,6,0.0,81.8,100.0,0,none,1,27.5,44.0,6,1
375,2,Bruno,Fighting,51,68.3,6,6.11,100.0,72.5,0,none,1,20.0,52.2,4,1
375,3,Agatha,Ghost,51,68.3,6,18.84,100.0,52.5,0,none,1,10.7,50.7,9,1
375,4,Lance,Dragon,51,68.3,6,31.42,100.0,41.8,0,none,1,27.3,44.3,4,1
376,1,Lorelei,Ice,45,76.1,6,0.0,67.08,100.0,0,none,1,30.4,44.7,6,1
376,2,Bruno,Fighting,45,76.1,6,10.91,80.0,69.6,0,none,1,31.5,49.9,8,1
376,3,Agatha,Ghost,45,76.1,6,16.45,89.38,38.1,0,none,1,13.4,49.8,10,1
376,4,Lance,Dragon,45,76.1,6,22.64,100.0,24.7,0,none,1,31.0,51.5,11,1
377,1,Lorelei,Ice,50,86.1,6,0.0,68.15,100.0,0,none,1,12.9,64.5,6,1
377,2,Bruno,Fighting,50,86.1,6,7.74,98.46,100.0,1,revive,1,10.7,49.0,6,1
377,3,Agatha,Ghost,50,86.1,6,17.18,100.0,89.3,0,none,1,21.0,33.8,8,1
377,4,Lance,Dragon,50,86.1,6,31.6,100.0,68.3,0,none,1,16.8,32.5,5,1
378,1,Lorelei,Ice,49,33.0,5,0.0,85.39,100.0,0,none,1,33.5,41.2,5,1
378,2,Bruno,Fighting,49,33.0,5,12.52,94.92,66.5,0,none,1,47.2,38.8,5,1
378,3,Agatha,Ghost,49,33.0,5,18.64,100.0,79.3,1,full_restore,1,24.4,30.9,16,1
378,4,Lance,Dragon,49,33.0,5,30.8,100.0,54.9,0,none,1,46.6,33.8,6,1
379,1,Lorelei,Ice,59,60.4,4,0.0,76.27,100.0,0,none,1,14.6,36.1,4,1
379,2,Bruno,Fighting,59,60.4,4,10.09,94.87,85.4,0,none,1,10.3,41.4,5,1
379,3,Agatha,Ghost,59,60.4,4,23.17,100.0,75.1,0,none,1,17.9,39.1,5,1
379,4,Lance,Dragon,59,60.4,4,32.04,100.0,57.2,0,none,1,23.1,46.8,5,1
380,1,Lorelei,Ice,57,57.3,4,0.0,83.98,100.0,0,none,1,17.5,36.5,4,1
380,2,Bruno,Fighting,57,57.3,4,12.53,100.0,82.5,0,none,1,25.3,39.1,6,1
380,3,Agatha,Ghost,57,57.3,4,20.96,100.0,57.2,0,none,0,22.6,43.2,10,1
380,4,Lance,Dragon,57,57.3,4,35.82,86.17,34.6,0,none,0,0.0,0.0,0,0
381,1,Lorelei,Ice,50,57.4,6,0.0,66.42,100.0,0,none,1,21.8,39.8,6,1
381,2,Bruno,Fighting,50,57.4,6,16.52,79.31,78.2,0,none,1,14.2,36.6,4,1
381,3,Agatha,Ghost,50,57.4,6,25.29,94.01,64.0,0,none,1,6.1,52.0,6,1
381,4,Lance,Dragon,50,57.4,6,40.14,100.0,57.9,0,none,0,35.3,47.3,6,1
382,1,Lorelei,Ice,51,59.8,2,0.0,84.26,100.0,0,none,1,12.8,49.7,2,1
382,2,Bruno,Fighting,51,59.8,2,13.39,99.59,87.2,0,none,1,5.0,46.5,4,1
382,3,Agatha,Ghost,51,59.8,2,23.52,100.0,82.2,0,none,1,34.4,31.8,4,1
382,4,Lance,Dragon,51,59.8,2,29.1,100.0,47.8,0,none,1,24.7,43.8,8,1
383,1,Lorelei,Ice,47,81.2,5,0.0,73.94,100.0,0,none,1,7.7,30.0,3,1
383,2,Bruno,Fighting,47,81.2,5,6.74,92.16,92.3,0,none,1,38.5,41.3,12,1
383,3,Agatha,Ghost,47,81.2,5,16.19,100.0,53.8,0,none,1,35.0,39.2,6,1
383,4,Lance,Dragon,47,81.2,5,25.38,100.0,18.8,0,none,1,42.9,48.1,4,1
384,1,Lorelei,Ice,59,61.4,4,0.0,90.63,100.0,0,none,1,1.7,52.4,8,1
384,2,Bruno,Fighting,59,61.4,4,19.36,100.0,98.3,0,none,1,17.8,41.6,8,1
384,3,Agatha,Ghost,59,61.4,4,34.18,100.0,80.5,0,none,1,24.3,64.4,10,1
384,4,Lance,Dragon,59,61.4,4,37.65,100.0,56.2,0,none,1,47.2,37.0,3,1
385,1,Lorelei,Ice,56,60.1,4,0.0,65.4,100.0,0,none,1,21.0,39.7,1,1
385,2,Bruno,Fighting,56,60.1,4,13.5,82.84,79.0,0,none,1,27.7,59.3,10,1
385,3,Agatha,Ghost,56,60.1,4,19.37,100.0,51.3,0,none,1,43.1,64.5,11,1
385,4,Lance,Dragon,56,60.1,4,29.03,100.0,48.2,1,revive,0,48.1,57.7,4,1
386,1,Lorelei,Ice,52,54.4,3,0.0,64.43,100.0,0,none,1,29.3,49.8,4,1
386,2,Bruno,Fighting,52,54.4,3,12.05,70.47,70.7,0,none,0,22.1,29.0,2,1
386,3,Agatha,Ghost,52,54.4,3,29.08,52.32,48.6,0,none,0,0.0,0.0,0,0
386,4,Lance,Dragon,52,54.4,3,29.08,52.32,48.6,0,none,0,0.0,0.0,0,0
387,1,Lorelei,Ice,49,68.6,4,0.0,86.55,100.0,0,none,1,22.4,56.0,4,1
387,2,Bruno,Fighting,49,68.6,4,14.17,100.0,77.6,0,none,1,10.4,31.3,3,1
387,3,Agatha,Ghost,49,68.6,4,18.08,100.0,67.2,0,none,1,40.8,49.6,4,1
387,4,Lance,Dragon,49,68.6,4,33.0,100.0,26.4,0,none,1,37.8,35.5,12,1
388,1,Lorelei,Ice,56,45.5,2,0.0,62.32,100.0,0,none,1,15.9,21.5,11,1
388,2,Bruno,Fighting,56,45.5,2,6.76,85.97,84.1,0,none,1,28.6,46.8,9,1
388,3,Agatha,Ghost,56,45.5,2,18.61,98.84,55.5,0,none,0,44.1,49.6,6,1
388,4,Lance,Dragon,56,45.5,2,30.6,83.06,11.4,0,none,0,0.0,0.0,0,0
389,1,Lorelei,Ice,53,52.4,4,0.0,61.19,100.0,0,none,0,6.5,53.1,6,1
389,2,Bruno,Fighting,53,52.4,4,13.49,42.36,93.5,0,none,0,0.0,0.0,0,0
389,3,Agatha,Ghost,53,52.4,4,13.49,42.36,93.5,0,none,0,0.0,0.0,0,0
389,4,Lance,Dragon,53,52.4,4,13.49,42.36,93.5,0,none,0,0.0,0.0,0,0
390,1,Lorelei,Ice,54,50.6,4,0.0,54.73,100.0,0,none,1,12.1,34.1,2,1
390,2,Bruno,Fighting,54,50.6,4,9.09,69.39,87.9,0,none,0,20.6,42.5,7,1
390,3,Agatha,Ghost,54,50.6,4,29.4,47.98,67.3,0,none,0,0.0,0.0,0,0
390,4,Lance,Dragon,54,50.6,4,29.4,47.98,67.3,0,none,0,0.0,0.0,0,0
391,1,Lorelei,Ice,53,35.8,2,0.0,80.66,100.0,0,none,0,8.9,10.6,4,1
391,2,Bruno,Fighting,53,35.8,2,12.98,56.51,91.1,0,none,0,0.0,0.0,0,0
391,3,Agatha,Ghost,53,35.8,2,12.98,56.51,91.1,0,none,0,0.0,0.0,0,0
391,4,Lance,Dragon,53,35.8,2,12.98,56.51,91.1,0,none,0,0.0,0.0,0,0
392,1,Lorelei,Ice,52,69.6,3,0.0,65.49,100.0,0,none,1,15.0,50.8,5,1
392,2,Bruno,Fighting,52,69.6,3,13.5,85.58,85.0,0,none,1,7.5,38.9,9,1
392,3,Agatha,Ghost,52,69.6,3,22.22,98.78,77.5,0,none,1,31.1,33.2,6,1
392,4,Lance,Dragon,52,69.6,3,32.83,100.0,46.4,0,none,1,40.1,42.9,8,1
393,1,Lorelei,Ice,63,81.2,2,0.0,86.66,100.0,1,x_attack,1,26.6,38.9,7,1
393,2,Bruno,Fighting,63,81.2,2,10.42,100.0,73.4,1,x_attack,1,32.7,58.2,7,1
393,3,Agatha,Ghost,63,81.2,2,14.02,100.0,40.7,0,none,1,42.4,43.9,6,1
393,4,Lance,Dragon,63,81.2,2,21.35,100.0,0.0,0,none,1,45.7,59.0,9,1
394,1,Lorelei,Ice,56,55.6,1,0.0,71.68,100.0,0,none,1,20.8,43.6,2,1
394,2,Bruno,Fighting,56,55.6,1,7.09,90.13,79.2,0,none,1,33.4,46.8,3,1
394,3,Agatha,Ghost,56,55.6,1,12.99,100.0,45.8,0,none,1,19.4,46.4,7,1
394,4,Lance,Dragon,56,55.6,1,26.77,100.0,26.4,0,none,0,11.3,25.9,12,1
395,1,Lorelei,Ice,44,46.7,5,0.0,67.4,100.0,0,none,0,22.4,38.3,8,1
395,2,Bruno,Fighting,44,46.7,5,14.58,40.08,77.6,0,none,0,0.0,0.0,0,0
395,3,Agatha,Ghost,44,46.7,5,14.58,40.08,77.6,0,none,0,0.0,0.0,0,0
395,4,Lance,Dragon,44,46.7,5,14.58,40.08,77.6,0,none,0,0.0,0.0,0,0
396,1,Lorelei,Ice,36,67.4,3,0.0,92.72,100.0,0,none,1,16.2,42.7,5,1
396,2,Bruno,Fighting,36,67.4,3,6.16,100.0,83.8,0,none,1,17.3,41.3,7,1
396,3,Agatha,Ghost,36,67.4,3,16.52,100.0,66.5,0,none,1,25.3,43.4,5,1
396,4,Lance,Dragon,36,67.4,3,25.02,100.0,41.2,0,none,1,22.9,42.1,5,1
397,1,Lorelei,Ice,63,81.8,6,0.0,78.35,100.0,0,none,1,11.2,43.7,6,1
397,2,Bruno,Fighting,63,81.8,6,10.85,84.5,88.8,0,none,1,23.9,51.5,11,1
397,3,Agatha,Ghost,63,81.8,6,21.55,100.0,64.9,0,none,1,30.1,60.3,7,1
397,4,Lance,Dragon,63,81.8,6,35.21,100.0,34.8,0,none,1,6.8,31.1,7,1
398,1,Lorelei,Ice,51,76.7,4,0.0,57.73,100.0,0,none,1,28.9,31.9,5,1
398,2,Bruno,Fighting,51,76.7,4,11.59,72.0,71.1,0,none,1,17.0,49.4,11,1
398,3,Agatha,Ghost,51,76.7,4,20.84,82.2,54.1,0,none,1,6.6,47.5,5,1
398,4,Lance,Dragon,51,76.7,4,33.45,92.61,47.5,0,none,1,40.1,42.4,9,1
399,1,Lorelei,Ice,56,43.9,6,0.0,67.82,100.0,0,none,1,26.7,32.0,7,1
399,2,Bruno,Fighting,56,43.9,6,12.71,77.67,73.3,0,none,1,33.2,40.6,7,1
399,3,Agatha,Ghost,56,43.9,6,24.5,84.29,40.1,0,none,1,8.6,62.6,3,1
399,4,Lance,Dragon,56,43.9,6,34.99,90.76,31.5,0,none,1,38.2,42.5,8,1
400,1,Lorelei,Ice,53,52.9,1,0.0,97.85,100.0,0,none,1,32.2,49.0,10,1
400,2,Bruno,Fighting,53,52.9,1,9.2,100.0,67.8,0,none,1,12.6,23.5,3,1
400,3,Agatha,Ghost,53,52.9,1,18.18,100.0,55.2,0,none,1,26.8,43.6,10,1
400,4,Lance,Dragon,53,52.9,1,25.82,100.0,28.4,0,none,1,11.8,35.9,4,1
401,1,Lorelei,Ice,48,51.0,5,0.0,75.77,100.0,0,none,1,30.2,28.4,5,1
401,2,Bruno,Fighting,48,51.0,5,11.52,96.11,69.8,0,none,1,24.1,49.5,12,1
401,3,Agatha,Ghost,48,51.0,5,18.74,100.0,45.7,0,none,1,15.7,59.0,6,1
401,4,Lance,Dragon,48,51.0,5,22.29,100.0,30.0,0,none,0,14.1,37.6,4,1
402,1,Lorelei,Ice,66,81.5,2,0.0,76.6,100.0,0,none,1,14.7,70.8,9,1
402,2,Bruno,Fighting,66,81.5,2,11.91,96.73,85.3,0,none,1,13.0,48.5,7,1
